Carbon concentration (weight%),Silicon concentration (weight%),Manganese concentration (weight%),Sulphur concentration (weight%),Phosphorus concentration (weight%),Nickel concentration (weight%),Chromium concentration (weight%),Molybdenum concentration (weight%),Vanadium concentration (weight%),Copper concentration (weight%),Cobalt concentration (weight%),Tungsten concentration (weight%),Oxygen concentration (ppm),Titanium concentration (ppm),Nitrogen concentration (ppm),Aluminium concentration (ppm),Boron concentration (ppm),Niobium concentration (ppm),Tin concentration (ppm),Arsenic concentration (ppm),Antimony concentration (ppm),Current (A),Voltage (V),AC or DC,Electrode positive or negative,Heat input (kJ/mm),Interpass temperature (deg C),Type of weld,Post weld heat treatment temperature (deg C),Post weld heat treatment time (hours),Yield strength (MPa),Ultimate tensile strength (MPa),Elongation (%),Reduction of Area (%),Charpy temperature (deg C),Charpy impact toughness (J),Hardness (kg/mm2),50 % FATT,Primary ferrite in microstructure (%),Ferrite with second phase (%),Acicular ferrite (%),Martensite (%),Ferrite with carbide aggregate (%),Weld ID
0.073,0.76,1.14,0.015,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,711.0,N,46.0,350.0,N,0.0,N,N,N,650.0,30.0,N,+,2.925,250.0,SA,200.0,1.0,481.0,577.0,27.8,65.0,N,N,N,N,N,N,N,N,N,p33-RR82011
0.073,0.76,1.14,0.015,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,711.0,N,46.0,350.0,N,0.0,N,N,N,650.0,30.0,N,+,2.925,250.0,SA,200.0,1.0,479.0,581.0,26.2,65.0,N,N,N,N,N,N,N,N,N,p33-RR82011
0.072,1.08,1.71,0.015,0.028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,609.0,N,65.0,320.0,N,0.0,N,N,N,450.0,30.0,N,+,2.025,250.0,SA,200.0,1.0,592.0,690.0,23.4,51.0,N,N,N,N,N,N,N,N,N,p34-RR82011
0.072,1.08,1.71,0.015,0.028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,609.0,N,65.0,320.0,N,0.0,N,N,N,450.0,30.0,N,+,2.025,250.0,SA,200.0,1.0,584.0,686.0,21.0,47.0,N,N,N,N,N,N,N,N,N,p34-RR82011
0.071,0.84,1.53,0.012,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.0,N,72.0,310.0,N,0.0,N,N,N,550.0,30.0,N,+,2.475,250.0,SA,200.0,1.0,560.0,652.0,25.0,56.0,N,N,N,N,N,N,N,N,N,p35-RR82011
0.071,0.84,1.53,0.012,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.0,N,72.0,310.0,N,0.0,N,N,N,550.0,30.0,N,+,2.475,250.0,SA,200.0,1.0,577.0,651.0,22.8,54.0,N,N,N,N,N,N,N,N,N,p35-RR82011
0.077,0.64,1.43,0.013,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,646.0,N,75.0,330.0,N,0.0,N,N,N,650.0,30.0,N,+,2.925,250.0,SA,200.0,1.0,516.0,613.0,25.4,59.0,N,N,N,N,N,N,N,N,N,p36-RR82011
0.077,0.64,1.43,0.013,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,646.0,N,75.0,330.0,N,0.0,N,N,N,650.0,30.0,N,+,2.925,250.0,SA,200.0,1.0,520.0,617.0,24.0,58.0,N,N,N,N,N,N,N,N,N,p36-RR82011
0.073,0.34,0.64,0.008,0.007,0.0,0.0,0.0,<0.0005,0.0,N,N,450.0,7.0,63.0,<5,<5,<5,N,N,N,N,N,N,N,1.0,200.0,MMA,250.0,14.0,404.0,494.0,32.4,76.0,N,N,N,N,N,N,N,N,N,EvansLetter-Ao+
0.073,0.34,0.64,0.008,0.007,0.0,0.0,0.0,<0.0005,0.0,N,N,450.0,7.0,63.0,<5,<5,<5,N,N,N,N,N,N,N,1.0,200.0,MMA,250.0,14.0,N,N,N,N,-46,100.0,N,N,N,N,N,N,N,EvansLetter-Ao+ch1
0.073,0.34,0.64,0.008,0.007,0.0,0.0,0.0,<0.0005,0.0,N,N,450.0,7.0,63.0,<5,<5,<5,N,N,N,N,N,N,N,1.0,200.0,MMA,250.0,14.0,N,N,N,N,-70,28.0,N,N,N,N,N,N,N,EvansLetter-Ao+ch2
0.064,0.3,0.63,0.006,0.008,0.92,0.0,0.0,<0.0005,0.0,N,N,473.0,5.0,70.0,<5,<5,<5,N,N,N,N,N,N,N,1.0,200.0,MMA,250.0,14.0,423.0,501.0,31.8,77.0,N,N,N,N,N,N,N,N,N,EvansLetter-Ao+1Ni
0.064,0.3,0.63,0.006,0.008,0.92,0.0,0.0,<0.0005,0.0,N,N,473.0,5.0,70.0,<5,<5,<5,N,N,N,N,N,N,N,1.0,200.0,MMA,250.0,14.0,N,N,N,N,-63,100.0,N,N,N,N,N,N,N,EvansLetter-Ao+1Nich1
0.064,0.3,0.63,0.006,0.008,0.92,0.0,0.0,<0.0005,0.0,N,N,473.0,5.0,70.0,<5,<5,<5,N,N,N,N,N,N,N,1.0,200.0,MMA,250.0,14.0,N,N,N,N,-88,28.0,N,N,N,N,N,N,N,EvansLetter-Ao+1Nich2
0.065,0.26,0.61,0.007,0.007,2.14,0.0,0.0,<0.0005,0.0,N,N,488.0,5.0,86.0,<5,<5,<5,N,N,N,N,N,N,N,1.0,200.0,MMA,250.0,14.0,443.0,528.0,32.4,76.0,N,N,N,N,N,N,N,N,N,EvansLetter-Ao+2Ni
0.065,0.26,0.61,0.007,0.007,2.14,0.0,0.0,<0.0005,0.0,N,N,488.0,5.0,86.0,<5,<5,<5,N,N,N,N,N,N,N,1.0,200.0,MMA,250.0,14.0,N,N,N,N,-65,100.0,N,N,N,N,N,N,N,EvansLetter-Ao+2Nich1
0.065,0.26,0.61,0.007,0.007,2.14,0.0,0.0,<0.0005,0.0,N,N,488.0,5.0,86.0,<5,<5,<5,N,N,N,N,N,N,N,1.0,200.0,MMA,250.0,14.0,N,N,N,N,-95,28.0,N,N,N,N,N,N,N,EvansLetter-Ao+2Nich2
0.062,0.29,0.62,0.007,0.007,3.01,0.0,0.0,<0.0005,0.0,N,N,500.0,6.0,72.0,<5,<5,<5,N,N,N,N,N,N,N,1.0,200.0,MMA,250.0,14.0,457.0,543.0,27.6,77.0,N,N,N,N,N,N,N,N,N,EvansLetter-Ao+3Ni
0.062,0.29,0.62,0.007,0.007,3.01,0.0,0.0,<0.0005,0.0,N,N,500.0,6.0,72.0,<5,<5,<5,N,N,N,N,N,N,N,1.0,200.0,MMA,250.0,14.0,N,N,N,N,-65,100.0,N,N,N,N,N,N,N,EvansLetter-Ao+3Nich1
0.062,0.29,0.62,0.007,0.007,3.01,0.0,0.0,<0.0005,0.0,N,N,500.0,6.0,72.0,<5,<5,<5,N,N,N,N,N,N,N,1.0,200.0,MMA,250.0,14.0,N,N,N,N,-98,28.0,N,N,N,N,N,N,N,EvansLetter-Ao+3Nich2
0.07,0.31,0.66,0.006,0.008,0.0,0.0,0.24,<0.0005,0.0,N,N,430.0,5.0,79.0,<5,<5,<5,N,N,N,N,N,N,N,1.0,200.0,MMA,250.0,14.0,433.0,518.0,26.0,78.9,N,N,N,N,N,N,N,N,N,EvansLetter-Ao+.25Mo
0.07,0.31,0.66,0.006,0.008,0.0,0.0,0.24,<0.0005,0.0,N,N,430.0,5.0,79.0,<5,<5,<5,N,N,N,N,N,N,N,1.0,200.0,MMA,250.0,14.0,N,N,N,N,-61,100.0,N,N,N,N,N,N,N,EvansLetter-Ao+.25Moch1
0.07,0.31,0.66,0.006,0.008,0.0,0.0,0.24,<0.0005,0.0,N,N,430.0,5.0,79.0,<5,<5,<5,N,N,N,N,N,N,N,1.0,200.0,MMA,250.0,14.0,N,N,N,N,-87,28.0,N,N,N,N,N,N,N,EvansLetter-Ao+.25Moch2
0.073,0.34,0.66,0.007,0.007,0.0,0.0,0.5,<0.0005,0.0,N,N,454.0,5.0,75.0,<5,<5,<5,N,N,N,N,N,N,N,1.0,200.0,MMA,250.0,14.0,470.0,559.0,24.6,75.0,N,N,N,N,N,N,N,N,N,EvansLetter-Ao+.5Mo
0.073,0.34,0.66,0.007,0.007,0.0,0.0,0.5,<0.0005,0.0,N,N,454.0,5.0,75.0,<5,<5,<5,N,N,N,N,N,N,N,1.0,200.0,MMA,250.0,14.0,N,N,N,N,-42,100.0,N,N,N,N,N,N,N,EvansLetter-Ao+.5Moch1
0.073,0.34,0.66,0.007,0.007,0.0,0.0,0.5,<0.0005,0.0,N,N,454.0,5.0,75.0,<5,<5,<5,N,N,N,N,N,N,N,1.0,200.0,MMA,250.0,14.0,N,N,N,N,-76,28.0,N,N,N,N,N,N,N,EvansLetter-Ao+.5Moch2
0.075,0.3,0.63,0.008,0.008,0.0,0.0,1.03,<0.0005,0.0,N,N,438.0,5.0,80.0,<5,<5,<5,N,N,N,N,N,N,N,1.0,200.0,MMA,250.0,14.0,528.0,619.0,20.6,73.0,N,N,N,N,N,N,N,N,N,EvansLetter-Ao+1Mo
0.075,0.3,0.63,0.008,0.008,0.0,0.0,1.03,<0.0005,0.0,N,N,438.0,5.0,80.0,<5,<5,<5,N,N,N,N,N,N,N,1.0,200.0,MMA,250.0,14.0,N,N,N,N,7.0,100.0,N,N,N,N,N,N,N,EvansLetter-Ao+1Moch1
0.075,0.3,0.63,0.008,0.008,0.0,0.0,1.03,<0.0005,0.0,N,N,438.0,5.0,80.0,<5,<5,<5,N,N,N,N,N,N,N,1.0,200.0,MMA,250.0,14.0,N,N,N,N,-57,28.0,N,N,N,N,N,N,N,EvansLetter-Ao+1Moch2
0.07,0.35,0.65,0.008,0.01,0.0,1.01,0.0,<0.0005,0.0,N,N,504.0,5.0,78.0,<5,<5,<5,N,N,N,N,N,N,N,1.0,200.0,MMA,250.0,14.0,481.0,559.0,22.0,75.0,N,N,N,N,N,N,N,N,N,EvansLetter-Ao+1Cr
0.07,0.35,0.65,0.008,0.01,0.0,1.01,0.0,<0.0005,0.0,N,N,504.0,5.0,78.0,<5,<5,<5,N,N,N,N,N,N,N,1.0,200.0,MMA,250.0,14.0,N,N,N,N,-40,100.0,N,N,N,N,N,N,N,EvansLetter-Ao+1Crch1
0.07,0.35,0.65,0.008,0.01,0.0,1.01,0.0,<0.0005,0.0,N,N,504.0,5.0,78.0,<5,<5,<5,N,N,N,N,N,N,N,1.0,200.0,MMA,250.0,14.0,N,N,N,N,-68,28.0,N,N,N,N,N,N,N,EvansLetter-Ao+1Crch2
0.074,0.25,0.58,0.008,0.01,0.0,1.59,0.0,<0.0005,0.0,N,N,500.0,4.0,89.0,<5,<5,<5,N,N,N,N,N,N,N,1.0,200.0,MMA,250.0,14.0,494.0,593.0,19.0,71.9,N,N,N,N,N,N,N,N,N,EvansLetter-Ao+1.5Cr
0.074,0.25,0.58,0.008,0.01,0.0,1.59,0.0,<0.0005,0.0,N,N,500.0,4.0,89.0,<5,<5,<5,N,N,N,N,N,N,N,1.0,200.0,MMA,250.0,14.0,N,N,N,N,-22,100.0,N,N,N,N,N,N,N,EvansLetter-Ao+1.5Crch1
0.074,0.25,0.58,0.008,0.01,0.0,1.59,0.0,<0.0005,0.0,N,N,500.0,4.0,89.0,<5,<5,<5,N,N,N,N,N,N,N,1.0,200.0,MMA,250.0,14.0,N,N,N,N,-48,28.0,N,N,N,N,N,N,N,EvansLetter-Ao+1.5Crch2
0.076,0.28,0.64,0.008,0.008,0.0,2.1,0.0,<0.0005,0.0,N,N,492.0,8.0,81.0,<5,<5,<5,N,N,N,N,N,N,N,1.0,200.0,MMA,250.0,14.0,565.0,660.0,N,68.6,N,N,N,N,N,N,N,N,N,EvansLetter-Ao+2Cr
0.076,0.28,0.64,0.008,0.008,0.0,2.1,0.0,<0.0005,0.0,N,N,492.0,8.0,81.0,<5,<5,<5,N,N,N,N,N,N,N,1.0,200.0,MMA,250.0,14.0,N,N,N,N,26.0,100.0,N,N,N,N,N,N,N,EvansLetter-Ao+2Crch1
0.076,0.28,0.64,0.008,0.008,0.0,2.1,0.0,<0.0005,0.0,N,N,492.0,8.0,81.0,<5,<5,<5,N,N,N,N,N,N,N,1.0,200.0,MMA,250.0,14.0,N,N,N,N,-40,28.0,N,N,N,N,N,N,N,EvansLetter-Ao+2Crch2
0.068,0.28,0.62,0.008,0.007,0.0,0.0,0.0,<0.0005,0.5,N,N,477.0,5.0,73.0,<5,<5,<5,N,N,N,N,N,N,N,1.0,200.0,MMA,250.0,14.0,391.0,468.0,29.4,77.0,N,N,N,N,N,N,N,N,N,EvansLetter-Ao+.5Cu
0.068,0.28,0.62,0.008,0.007,0.0,0.0,0.0,<0.0005,0.5,N,N,477.0,5.0,73.0,<5,<5,<5,N,N,N,N,N,N,N,1.0,200.0,MMA,250.0,14.0,N,N,N,N,-63,100.0,N,N,N,N,N,N,N,EvansLetter-Ao+.5Cuch1
0.068,0.28,0.62,0.008,0.007,0.0,0.0,0.0,<0.0005,0.5,N,N,477.0,5.0,73.0,<5,<5,<5,N,N,N,N,N,N,N,1.0,200.0,MMA,250.0,14.0,N,N,N,N,-86,28.0,N,N,N,N,N,N,N,EvansLetter-Ao+.5Cuch2
0.065,0.3,0.62,0.007,0.009,0.0,0.0,0.0,<0.0005,1.03,N,N,519.0,4.0,72.0,<5,<5,<5,N,N,N,N,N,N,N,1.0,200.0,MMA,250.0,14.0,439.0,509.0,31.6,78.9,N,N,N,N,N,N,N,N,N,EvansLetter-Ao+1Cu
0.065,0.3,0.62,0.007,0.009,0.0,0.0,0.0,<0.0005,1.03,N,N,519.0,4.0,72.0,<5,<5,<5,N,N,N,N,N,N,N,1.0,200.0,MMA,250.0,14.0,N,N,N,N,-54,100.0,N,N,N,N,N,N,N,EvansLetter-Ao+1Cuch1
0.065,0.3,0.62,0.007,0.009,0.0,0.0,0.0,<0.0005,1.03,N,N,519.0,4.0,72.0,<5,<5,<5,N,N,N,N,N,N,N,1.0,200.0,MMA,250.0,14.0,N,N,N,N,-87,28.0,N,N,N,N,N,N,N,EvansLetter-Ao+1Cuch2
0.064,0.32,0.64,0.007,0.008,0.0,0.0,0.0,<0.0005,1.6,N,N,498.0,4.0,60.0,<5,<5,<5,N,N,N,N,N,N,N,1.0,200.0,MMA,250.0,14.0,504.0,565.0,26.6,73.0,N,N,N,N,N,N,N,N,N,EvansLetter-Ao+1.6Cu
0.064,0.32,0.64,0.007,0.008,0.0,0.0,0.0,<0.0005,1.6,N,N,498.0,4.0,60.0,<5,<5,<5,N,N,N,N,N,N,N,1.0,200.0,MMA,250.0,14.0,N,N,N,N,-24,100.0,N,N,N,N,N,N,N,EvansLetter-Ao+1.6Cuch1
0.064,0.32,0.64,0.007,0.008,0.0,0.0,0.0,<0.0005,1.6,N,N,498.0,4.0,60.0,<5,<5,<5,N,N,N,N,N,N,N,1.0,200.0,MMA,250.0,14.0,N,N,N,N,-70,28.0,N,N,N,N,N,N,N,EvansLetter-Ao+1.6Cuch2
0.073,0.35,0.64,0.005,0.004,0.0,0.0,0.0,<0.0005,0.0,N,N,428.0,38.0,77.0,<5,<5,<5,N,N,N,N,N,N,N,1.0,200.0,MMA,250.0,14.0,402.0,494.0,33.3,77.5,N,N,N,N,N,N,N,N,N,EvansLetter-A+
0.073,0.35,0.64,0.005,0.004,0.0,0.0,0.0,<0.0005,0.0,N,N,428.0,38.0,77.0,<5,<5,<5,N,N,N,N,N,N,N,1.0,200.0,MMA,250.0,14.0,N,N,N,N,-45,100.0,N,N,N,N,N,N,N,EvansLetter-A+ch1
0.073,0.35,0.64,0.005,0.004,0.0,0.0,0.0,<0.0005,0.0,N,N,428.0,38.0,77.0,<5,<5,<5,N,N,N,N,N,N,N,1.0,200.0,MMA,250.0,14.0,N,N,N,N,-70,28.0,N,N,N,N,N,N,N,EvansLetter-A+ch2
0.063,0.31,0.65,0.006,0.009,0.88,0.0,0.0,<0.0005,0.0,N,N,472.0,38.0,85.0,<5,<5,<5,N,N,N,N,N,N,N,1.0,200.0,MMA,250.0,14.0,423.0,501.0,31.8,77.0,N,N,N,N,N,N,N,N,N,EvansLetter-A+1Ni
0.063,0.31,0.65,0.006,0.009,0.88,0.0,0.0,<0.0005,0.0,N,N,472.0,38.0,85.0,<5,<5,<5,N,N,N,N,N,N,N,1.0,200.0,MMA,250.0,14.0,N,N,N,N,-63,100.0,N,N,N,N,N,N,N,EvansLetter-A+1Nich1
0.063,0.31,0.65,0.006,0.009,0.88,0.0,0.0,<0.0005,0.0,N,N,472.0,38.0,85.0,<5,<5,<5,N,N,N,N,N,N,N,1.0,200.0,MMA,250.0,14.0,N,N,N,N,-88,28.0,N,N,N,N,N,N,N,EvansLetter-A+1Nich2
0.064,0.27,0.61,0.007,0.007,2.17,0.0,0.0,<0.0005,0.0,N,N,454.0,32.0,91.0,<5,<5,<5,N,N,N,N,N,N,N,1.0,200.0,MMA,250.0,14.0,461.0,537.0,28.0,78.9,N,N,N,N,N,N,N,N,N,EvansLetter-A+2Ni
0.064,0.27,0.61,0.007,0.007,2.17,0.0,0.0,<0.0005,0.0,N,N,454.0,32.0,91.0,<5,<5,<5,N,N,N,N,N,N,N,1.0,200.0,MMA,250.0,14.0,N,N,N,N,-83,100.0,N,N,N,N,N,N,N,EvansLetter-A+2Nich1
0.064,0.27,0.61,0.007,0.007,2.17,0.0,0.0,<0.0005,0.0,N,N,454.0,32.0,91.0,<5,<5,<5,N,N,N,N,N,N,N,1.0,200.0,MMA,250.0,14.0,N,N,N,N,-113,28.0,N,N,N,N,N,N,N,EvansLetter-A+2Nich2
0.067,0.3,0.65,0.007,0.007,3.03,0.0,0.0,<0.0005,0.0,N,N,460.0,36.0,72.0,<5,<5,<5,N,N,N,N,N,N,N,1.0,200.0,MMA,250.0,14.0,477.0,557.0,29.4,78.0,N,N,N,N,N,N,N,N,N,EvansLetter-A+3Ni
0.067,0.3,0.65,0.007,0.007,3.03,0.0,0.0,<0.0005,0.0,N,N,460.0,36.0,72.0,<5,<5,<5,N,N,N,N,N,N,N,1.0,200.0,MMA,250.0,14.0,N,N,N,N,-85,100.0,N,N,N,N,N,N,N,EvansLetter-A+3Nich1
0.067,0.3,0.65,0.007,0.007,3.03,0.0,0.0,<0.0005,0.0,N,N,460.0,36.0,72.0,<5,<5,<5,N,N,N,N,N,N,N,1.0,200.0,MMA,250.0,14.0,N,N,N,N,-114,28.0,N,N,N,N,N,N,N,EvansLetter-A+3Nich2
0.069,0.33,0.68,0.006,0.008,0.0,0.0,0.24,<0.0005,0.0,N,N,395.0,36.0,67.0,<5,<5,<5,N,N,N,N,N,N,N,1.0,200.0,MMA,250.0,14.0,436.0,519.0,24.6,78.6,N,N,N,N,N,N,N,N,N,EvansLetter-A+.25Mo
0.069,0.33,0.68,0.006,0.008,0.0,0.0,0.24,<0.0005,0.0,N,N,395.0,36.0,67.0,<5,<5,<5,N,N,N,N,N,N,N,1.0,200.0,MMA,250.0,14.0,N,N,N,N,-58,100.0,N,N,N,N,N,N,N,EvansLetter-A+.25Moch1
0.069,0.33,0.68,0.006,0.008,0.0,0.0,0.24,<0.0005,0.0,N,N,395.0,36.0,67.0,<5,<5,<5,N,N,N,N,N,N,N,1.0,200.0,MMA,250.0,14.0,N,N,N,N,-82,28.0,N,N,N,N,N,N,N,EvansLetter-A+.25Moch2
0.073,0.34,0.66,0.007,0.007,0.0,0.0,0.5,<0.0005,0.0,N,N,433.0,42.0,70.0,<5,<5,<5,N,N,N,N,N,N,N,1.0,200.0,MMA,250.0,14.0,483.0,565.0,27.2,78.0,N,N,N,N,N,N,N,N,N,EvansLetter-A+.5Mo
0.073,0.34,0.66,0.007,0.007,0.0,0.0,0.5,<0.0005,0.0,N,N,433.0,42.0,70.0,<5,<5,<5,N,N,N,N,N,N,N,1.0,200.0,MMA,250.0,14.0,N,N,N,N,-48,100.0,N,N,N,N,N,N,N,EvansLetter-A+.5Moch1
0.073,0.34,0.66,0.007,0.007,0.0,0.0,0.5,<0.0005,0.0,N,N,433.0,42.0,70.0,<5,<5,<5,N,N,N,N,N,N,N,1.0,200.0,MMA,250.0,14.0,N,N,N,N,-65,28.0,N,N,N,N,N,N,N,EvansLetter-A+.5Moch2
0.072,0.32,0.66,0.007,0.007,0.0,0.0,1.03,<0.0005,0.0,N,N,411.0,40.0,76.0,<5,<5,<5,N,N,N,N,N,N,N,1.0,200.0,MMA,250.0,14.0,565.0,644.0,23.6,76.0,N,N,N,N,N,N,N,N,N,EvansLetter-A+1Mo
0.072,0.32,0.66,0.007,0.007,0.0,0.0,1.03,<0.0005,0.0,N,N,411.0,40.0,76.0,<5,<5,<5,N,N,N,N,N,N,N,1.0,200.0,MMA,250.0,14.0,N,N,N,N,-33,100.0,N,N,N,N,N,N,N,EvansLetter-A+1Moch1
0.072,0.32,0.66,0.007,0.007,0.0,0.0,1.03,<0.0005,0.0,N,N,411.0,40.0,76.0,<5,<5,<5,N,N,N,N,N,N,N,1.0,200.0,MMA,250.0,14.0,N,N,N,N,-66,28.0,N,N,N,N,N,N,N,EvansLetter-A+1Moch2
0.077,0.32,0.66,0.008,0.01,0.0,1.03,0.0,<0.0005,0.0,N,N,457.0,34.0,75.0,<5,<5,<5,N,N,N,N,N,N,N,1.0,200.0,MMA,250.0,14.0,490.0,558.0,21.0,77.9,N,N,N,N,N,N,N,N,N,EvansLetter-A+1Cr
0.077,0.32,0.66,0.008,0.01,0.0,1.03,0.0,<0.0005,0.0,N,N,457.0,34.0,75.0,<5,<5,<5,N,N,N,N,N,N,N,1.0,200.0,MMA,250.0,14.0,N,N,N,N,-35,100.0,N,N,N,N,N,N,N,EvansLetter-A+1Crch1
0.077,0.32,0.66,0.008,0.01,0.0,1.03,0.0,<0.0005,0.0,N,N,457.0,34.0,75.0,<5,<5,<5,N,N,N,N,N,N,N,1.0,200.0,MMA,250.0,14.0,N,N,N,N,-54,28.0,N,N,N,N,N,N,N,EvansLetter-A+1Crch2
0.078,0.26,0.62,0.007,0.005,0.0,1.6,0.0,<0.0005,0.0,N,N,472.0,29.0,100.0,<5,<5,<5,N,N,N,N,N,N,N,1.0,200.0,MMA,250.0,14.0,509.0,596.0,17.0,74.0,N,N,N,N,N,N,N,N,N,EvansLetter-A+1.5Cr
0.078,0.26,0.62,0.007,0.005,0.0,1.6,0.0,<0.0005,0.0,N,N,472.0,29.0,100.0,<5,<5,<5,N,N,N,N,N,N,N,1.0,200.0,MMA,250.0,14.0,N,N,N,N,-8,100.0,N,N,N,N,N,N,N,EvansLetter-A+1.5Crch1
0.078,0.26,0.62,0.007,0.005,0.0,1.6,0.0,<0.0005,0.0,N,N,472.0,29.0,100.0,<5,<5,<5,N,N,N,N,N,N,N,1.0,200.0,MMA,250.0,14.0,N,N,N,N,-35,28.0,N,N,N,N,N,N,N,EvansLetter-A+1.5Crch2
0.078,0.28,0.64,0.008,0.007,0.0,2.15,0.0,<0.0005,0.0,N,N,482.0,42.0,95.0,<5,<5,<5,N,N,N,N,N,N,N,1.0,200.0,MMA,250.0,14.0,598.0,685.0,18.0,68.6,N,N,N,N,N,N,N,N,N,EvansLetter-A+2Cr
0.078,0.28,0.64,0.008,0.007,0.0,2.15,0.0,<0.0005,0.0,N,N,482.0,42.0,95.0,<5,<5,<5,N,N,N,N,N,N,N,1.0,200.0,MMA,250.0,14.0,N,N,N,N,8.0,100.0,N,N,N,N,N,N,N,EvansLetter-A+2Crch1
0.078,0.28,0.64,0.008,0.007,0.0,2.15,0.0,<0.0005,0.0,N,N,482.0,42.0,95.0,<5,<5,<5,N,N,N,N,N,N,N,1.0,200.0,MMA,250.0,14.0,N,N,N,N,-33,28.0,N,N,N,N,N,N,N,EvansLetter-A+2Crch2
0.063,0.3,0.64,0.008,0.008,0.0,0.0,0.0,<0.0005,0.53,N,N,453.0,43.0,74.0,<5,<5,<5,N,N,N,N,N,N,N,1.0,200.0,MMA,250.0,14.0,417.0,498.0,29.2,78.9,N,N,N,N,N,N,N,N,N,EvansLetter-A+0.5Cu
0.063,0.3,0.64,0.008,0.008,0.0,0.0,0.0,<0.0005,0.53,N,N,453.0,43.0,74.0,<5,<5,<5,N,N,N,N,N,N,N,1.0,200.0,MMA,250.0,14.0,N,N,N,N,-62,100.0,N,N,N,N,N,N,N,EvansLetter-A+0.5Cuch1
0.063,0.3,0.64,0.008,0.008,0.0,0.0,0.0,<0.0005,0.53,N,N,453.0,43.0,74.0,<5,<5,<5,N,N,N,N,N,N,N,1.0,200.0,MMA,250.0,14.0,N,N,N,N,-94,28.0,N,N,N,N,N,N,N,EvansLetter-A+0.5Cuch2
0.064,0.3,0.63,0.007,0.007,0.0,0.0,0.0,<0.0005,1.05,N,N,456.0,42.0,65.0,<5,<5,<5,N,N,N,N,N,N,N,1.0,200.0,MMA,250.0,14.0,429.0,497.0,26.6,77.0,N,N,N,N,N,N,N,N,N,EvansLetter-A+1Cu
0.064,0.3,0.63,0.007,0.007,0.0,0.0,0.0,<0.0005,1.05,N,N,456.0,42.0,65.0,<5,<5,<5,N,N,N,N,N,N,N,1.0,200.0,MMA,250.0,14.0,N,N,N,N,-58,100.0,N,N,N,N,N,N,N,EvansLetter-A+1Cuch1
0.064,0.3,0.63,0.007,0.007,0.0,0.0,0.0,<0.0005,1.05,N,N,456.0,42.0,65.0,<5,<5,<5,N,N,N,N,N,N,N,1.0,200.0,MMA,250.0,14.0,N,N,N,N,-94,28.0,N,N,N,N,N,N,N,EvansLetter-A+1Cuch2
0.066,0.37,0.67,0.006,0.008,0.0,0.0,0.0,<0.0005,1.44,N,N,453.0,51.0,55.0,<5,<5,<5,N,N,N,N,N,N,N,1.0,200.0,MMA,250.0,14.0,516.0,568.0,28.8,75.0,N,N,N,N,N,N,N,N,N,EvansLetter-A+1.5Cu
0.066,0.37,0.67,0.006,0.008,0.0,0.0,0.0,<0.0005,1.44,N,N,453.0,51.0,55.0,<5,<5,<5,N,N,N,N,N,N,N,1.0,200.0,MMA,250.0,14.0,N,N,N,N,-43,100.0,N,N,N,N,N,N,N,EvansLetter-A+1.5Cuch1
0.066,0.37,0.67,0.006,0.008,0.0,0.0,0.0,<0.0005,1.44,N,N,453.0,51.0,55.0,<5,<5,<5,N,N,N,N,N,N,N,1.0,200.0,MMA,250.0,14.0,N,N,N,N,-77,28.0,N,N,N,N,N,N,N,EvansLetter-A+1.5Cuch2
0.078,0.26,1.43,0.006,0.006,0.0,0.0,0.0,<0.0005,0.0,N,N,481.0,5.0,86.0,<5,<5,<5,N,N,N,N,N,N,N,1.0,200.0,MMA,250.0,14.0,434.0,526.0,29.2,78.0,N,N,N,N,N,N,N,N,N,EvansLetterCo+
0.078,0.26,1.43,0.006,0.006,0.0,0.0,0.0,<0.0005,0.0,N,N,481.0,5.0,86.0,<5,<5,<5,N,N,N,N,N,N,N,1.0,200.0,MMA,250.0,14.0,N,N,N,N,-18,100.0,N,N,N,N,N,N,N,EvansLetterCo+ch1
0.078,0.26,1.43,0.006,0.006,0.0,0.0,0.0,<0.0005,0.0,N,N,481.0,5.0,86.0,<5,<5,<5,N,N,N,N,N,N,N,1.0,200.0,MMA,250.0,14.0,N,N,N,N,-43,28.0,N,N,N,N,N,N,N,EvansLetterCo+ch2
0.073,0.28,1.39,0.007,0.007,0.95,0.0,0.0,<0.0005,0.0,N,N,454.0,5.0,76.0,<5,<5,<5,N,N,N,N,N,N,N,1.0,200.0,MMA,250.0,14.0,470.0,550.0,26.0,78.0,N,N,N,N,N,N,N,N,N,EvansLetterCo+1Ni
0.073,0.28,1.39,0.007,0.007,0.95,0.0,0.0,<0.0005,0.0,N,N,454.0,5.0,76.0,<5,<5,<5,N,N,N,N,N,N,N,1.0,200.0,MMA,250.0,14.0,N,N,N,N,-13,100.0,N,N,N,N,N,N,N,EvansLetterCo+1Nich1
