AC or DC,Aluminium concentration (%),Boron concentration (%),Carbon concentration (weight%),Chromium concentration (weight%),Copper concentration (weight%),Current (A),Electrode positive or negative,Heat input (kJ/mm),Interpass temperature (deg C),Manganese concentration (weight%),Molybdenum concentration (weight%),Nickel concentration (weight%),Niobium concentration (%),Nitrogen concentration (%),Oxygen concentration (%),Phosphorus concentration (weight%),Post weld heat treatment temperature (deg C),Post weld heat treatment time (hours),Silicon concentration (weight%),Sulphur concentration (weight%),Titanium concentration (%),Type of weld,Vanadium concentration (weight%),Voltage (V),cluster
0.0,0.0052091036084246,0.0007737474008898,0.043,2.01,0.261074286396169,300.0,1.0,2.08,150.0,0.86,0.93,0.2,0.0305650641435324,0.0123,0.0922,0.017,690.0,10.0,0.12,0.011,0.0022650119716525,2.0,0.02,20.0,ResistanceIntermediaire/DuctiliteIntermediaire
0.0,0.0079745549039709,0.0009619425741408,0.042,2.39,0.0840510643706281,300.0,1.0,1.96,150.0,1.33,1.21,0.26,0.0078692306400687,0.0236,0.0735,0.015,690.0,10.0,0.14,0.012,0.0146296821700555,2.0,0.015,28.0,MeilleirResistance/MoindreDuctilite
0.0,0.0035527616618805,0.0007737474008898,0.047,2.29,0.0830941423361074,300.0,1.0,2.08,150.0,1.0,1.04,0.17,0.0078692306400687,0.0165,0.0695,0.016,690.0,10.0,0.42,0.015,0.0160948813792808,2.0,0.018,28.0,MeilleirResistance/MoindreDuctilite
0.0,0.007,0.0003139496927463,0.074,2.3,0.0830941423361074,290.0,1.0,2.0,150.0,1.11,0.96,0.17,0.0096734117965445,0.0113,0.0556,0.024,690.0,10.0,0.27,0.009,0.0169793977752941,2.0,0.018,29.0,MeilleirResistance/MoindreDuctilite
0.0,0.013,0.0005429137231353,0.055,2.5,0.51,170.0,1.0,3.6,177.0,0.82,0.99,0.086,0.0254035940399908,0.016,0.0694,0.008,0.0,0.0,0.37,0.021,0.005,3.0,0.01,21.0,MeilleirResistance/MoindreDuctilite
0.0,0.013,0.0007737474008898,0.055,2.5,0.51,170.0,1.0,3.6,177.0,0.82,0.99,0.086,0.0119215402428477,0.016,0.0694,0.008,482.0,4.5,0.37,0.021,0.005,3.0,0.01,21.0,MeilleirResistance/MoindreDuctilite
0.0,0.013,0.0005272014792303,0.055,2.5,0.51,170.0,1.0,3.6,177.0,0.82,0.99,0.086,0.0523002070222898,0.016,0.0694,0.008,593.0,4.5,0.37,0.021,0.005,3.0,0.01,21.0,MeilleirResistance/MoindreDuctilite
0.0,0.013,0.0007038865718931,0.055,2.5,0.51,170.0,1.0,3.6,177.0,0.82,0.99,0.086,0.0498848074491017,0.016,0.0694,0.008,704.0,4.5,0.37,0.021,0.005,3.0,0.01,21.0,ResistanceIntermediaire/DuctiliteIntermediaire
0.0,0.007,0.0009783598969074,0.069,2.6,0.0830941423361074,150.0,1.0,1.0,300.0,0.58,1.1,0.2128340265879234,0.0319228029023833,0.0082,0.043,0.014,690.0,3.0,0.53,0.018,0.0143150978803674,0.0,0.018,37.5,MeilleirResistance/MoindreDuctilite
0.0,0.007,0.0011997744606051,0.05,2.8,0.140313666848429,150.0,1.0,1.0,300.0,0.73,1.1,0.5651567964549518,0.0247338352079645,0.0082,0.046,0.018,690.0,3.0,0.45,0.015,0.0111465748474824,0.0,0.0406679222865639,37.5,MeilleirResistance/MoindreDuctilite
0.0,0.0137209310900639,0.0009908933019034,0.051,2.8,0.0830941423361074,150.0,1.0,1.0,300.0,0.76,1.1,0.2128340265879234,0.0078692306400687,0.0082,0.041,0.019,690.0,3.0,0.43,0.024,0.0059729219396102,0.0,0.0803032473871584,37.5,MeilleirResistance/MoindreDuctilite
0.0,0.0279903201603902,0.0017093369269525,0.067,2.9,0.2802610327047789,150.0,1.0,1.0,300.0,0.94,1.4,0.8436371219950067,0.020243187458253,0.0082,0.055,0.026,690.0,3.0,0.13,0.017,0.0114417142285951,0.0,0.112730260190564,37.5,MeilleirResistance/MoindreDuctilite
0.0,0.0036637617457009,0.0006463105055384,0.058,1.8,0.0830941423361074,150.0,1.0,1.0,300.0,0.55,1.2,1.0057833266107064,0.0151831646309766,0.0082,0.073,0.027,690.0,3.0,0.2,0.027,0.0115078178651461,0.0,0.018,37.5,ResistanceIntermediaire/DuctiliteIntermediaire
0.0,0.0283542621578089,0.0025240319826778,0.125,2.5,0.3613455459969829,150.0,1.0,1.0,300.0,0.88,1.4,0.2128340265879234,0.0204446400190396,0.0082,0.047,0.028,690.0,3.0,0.39,0.025,0.0150192215784879,0.0,0.1207489043262076,37.5,MeilleirResistance/MoindreDuctilite
0.0,0.0161929587922925,0.0013389763533975,0.053,2.1,0.3875576377875263,150.0,1.0,1.0,300.0,0.84,1.3,1.1752091926849582,0.0075308482607168,0.0082,0.069,0.012,690.0,3.0,0.3,0.019,0.0111437260485763,0.0,0.0694541669156482,37.5,ResistanceIntermediaire/DuctiliteIntermediaire
0.0,0.0321362910620217,0.0016984046988909,0.075,2.3,0.0812810859584146,150.0,1.0,1.0,300.0,0.8,1.5,0.2128340265879234,0.036953361767268,0.0082,0.055,0.017,690.0,3.0,0.35,0.02,0.0220282612296259,0.0,0.0431710356700267,37.5,MeilleirResistance/MoindreDuctilite
0.0,0.030065112781107,0.0029068774745612,0.065,2.4,0.1213959922757871,150.0,1.0,1.0,300.0,0.77,1.4,0.9805304513438124,0.001633996410777,0.0082,0.056,0.016,690.0,3.0,0.39,0.029,0.0093119363378878,0.0,0.1166390927000306,37.5,MeilleirResistance/MoindreDuctilite
0.0,0.0080026603871853,0.0006239167193148,0.061,2.2,0.313647362897505,150.0,1.0,1.0,300.0,0.27,1.2,1.7339345387619112,0.0180293404426565,0.0082,0.069,0.016,690.0,3.0,0.32,0.022,0.0003992652165558,0.0,0.0689327493125426,37.5,ResistanceIntermediaire/DuctiliteIntermediaire
0.0,0.0323942058750962,0.0018637567453466,0.043,2.2,0.4706745227658608,150.0,1.0,1.0,300.0,0.45,1.4,1.6432649308102083,0.0377216602639201,0.0082,0.058,0.017,690.0,3.0,0.34,0.019,0.0088487769559612,0.0,0.1674168143356993,37.5,ResistanceIntermediaire/DuctiliteIntermediaire
0.0,0.0215659198996656,0.0012744402354781,0.066,2.5,0.1098328927853309,150.0,1.0,1.0,300.0,0.67,1.2,0.5156849716241809,0.0245227287934538,0.0082,0.062,0.029,690.0,3.0,0.41,0.018,0.0074839576742822,0.0,0.1141604924706636,37.5,MeilleirResistance/MoindreDuctilite
0.0,0.0031597962256735,0.0018260208679695,0.1,2.5,0.0830941423361074,150.0,1.0,1.0,300.0,0.8,1.2,0.2128340265879234,0.0154576820113275,0.0082,0.052,0.02,690.0,3.0,0.44,0.021,0.0056791368034659,0.0,0.0366220757718692,37.5,MeilleirResistance/MoindreDuctilite
0.0,0.007,0.0004693787936294,0.05,2.0,0.0830941423361074,150.0,1.0,1.0,300.0,0.63,1.0148172680248229,0.2128340265879234,0.0253317522121428,0.0082,0.075,0.018,690.0,3.0,0.18,0.015,0.0059729219396102,0.0,0.0021309623012296,37.5,ResistanceIntermediaire/DuctiliteIntermediaire
0.0,0.0156242897943393,0.0007197384935278,0.049,2.2,0.2711224412823214,150.0,1.0,1.0,300.0,0.78,1.1,0.4425008218071578,0.0428574090452558,0.0082,0.068,0.018,690.0,3.0,0.39,0.022,0.006823101748554,0.0,0.0458032135963898,37.5,ResistanceIntermediaire/DuctiliteIntermediaire
0.0,0.0515918216469419,0.0028292589811145,0.09,2.4,0.1489930241811674,150.0,1.0,1.0,300.0,1.25,0.9,1.7191156462187656,0.0432312274346899,0.0082,0.069,0.022,690.0,3.0,0.2,0.011,0.0221136660294022,0.0,0.1741890850199949,37.5,MeilleirResistance/MoindreDuctilite
0.0,0.0053371708212943,0.0018891356926956,0.09,2.4,0.0705746012987829,150.0,1.0,1.0,300.0,1.1,0.8,2.0607534762100244,0.0071528406455359,0.0082,0.054,0.02,690.0,3.0,0.59,0.013,0.0049630740230542,0.0,0.0738329938899753,37.5,MeilleirResistance/MoindreDuctilite
0.0,0.017,0.0007737474008898,0.095,0.0,0.0,450.0,1.0,2.025,250.0,0.9,0.0,0.0,0.0,0.0054,0.0269,0.02,200.0,1.0,0.35,0.008,0.0039072643455666,1.0,0.0,30.0,MoindreResistance/MeilleurDuctilite
0.0,0.017,0.0007737474008898,0.095,0.0,0.0,450.0,1.0,2.025,250.0,0.9,0.0,0.0,0.0,0.0054,0.0269,0.02,200.0,1.0,0.35,0.008,0.0152742154734588,1.0,0.0,30.0,MoindreResistance/MeilleurDuctilite
0.0,0.018,0.0002085497576153,0.093,0.0,0.0,550.0,1.0,2.475,250.0,0.86,0.0,0.0,0.0,0.0054,0.0236,0.018,200.0,1.0,0.32,0.01,0.0059729219396102,1.0,0.0,30.0,MoindreResistance/MeilleurDuctilite
0.0,0.018,0.0007737474008898,0.093,0.0,0.0,550.0,1.0,2.475,250.0,0.86,0.0,0.0,0.0,0.0054,0.0236,0.018,200.0,1.0,0.32,0.01,0.0084920414246875,1.0,0.0,30.0,MoindreResistance/MeilleurDuctilite
0.0,0.017,0.0007741672064739,0.096,0.0,0.0,650.0,1.0,2.925,250.0,0.8,0.0,0.0,0.0,0.0047,0.0265,0.013,200.0,1.0,0.3,0.012,0.0170192674503764,1.0,0.0,30.0,MoindreResistance/MeilleurDuctilite
0.0,0.017,0.0003786543247248,0.096,0.0,0.0,650.0,1.0,2.925,250.0,0.8,0.0,0.0,0.0,0.0047,0.0265,0.013,200.0,1.0,0.3,0.012,0.016317330850711,1.0,0.0,30.0,MoindreResistance/MeilleurDuctilite
0.0,0.02,0.0013631662900678,0.1,0.0,0.0,900.0,1.0,4.8,100.0,0.82,0.0,0.0,0.0,0.0045,0.0258,0.014,200.0,1.0,0.28,0.012,0.0134227491413991,1.0,0.0,33.0,MoindreResistance/MeilleurDuctilite
0.0,0.02,0.0013928623747157,0.1,0.0,0.0,900.0,1.0,4.8,100.0,0.82,0.0,0.0,0.0,0.0045,0.0258,0.014,200.0,1.0,0.28,0.012,0.0015372033149289,1.0,0.0,33.0,MoindreResistance/MeilleurDuctilite
0.0,0.02,0.0007737474008898,0.088,0.0,0.0,450.0,1.0,2.025,250.0,1.38,0.0,0.0,0.0,0.0109,0.0268,0.022,200.0,1.0,0.35,0.004,0.0059729219396102,1.0,0.0,30.0,MoindreResistance/MeilleurDuctilite
0.0,0.02,0.0012111708722835,0.088,0.0,0.0,450.0,1.0,2.025,250.0,1.38,0.0,0.0,0.0,0.0109,0.0268,0.022,200.0,1.0,0.35,0.004,0.0186270238513182,1.0,0.0,30.0,MoindreResistance/MeilleurDuctilite
0.0,0.018,5.97523499071498e-05,0.089,0.0,0.0,550.0,1.0,2.475,250.0,1.36,0.0,0.0,0.0,0.0085,0.0237,0.019,200.0,1.0,0.32,0.005,0.0045541837764582,1.0,0.0,30.0,MoindreResistance/MeilleurDuctilite
0.0,0.018,0.0014291387388179,0.089,0.0,0.0,550.0,1.0,2.475,250.0,1.36,0.0,0.0,0.0,0.0085,0.0237,0.019,200.0,1.0,0.32,0.005,0.013432026738264,1.0,0.0,30.0,MoindreResistance/MeilleurDuctilite
0.0,0.017,0.0007737474008898,0.092,0.0,0.0,650.0,1.0,2.925,250.0,1.33,0.0,0.0,0.0,0.0084,0.0252,0.016,200.0,1.0,0.31,0.005,0.0106610479074156,1.0,0.0,30.0,MoindreResistance/MeilleurDuctilite
0.0,0.017,0.000779844937948,0.092,0.0,0.0,650.0,1.0,2.925,250.0,1.33,0.0,0.0,0.0,0.0084,0.0252,0.016,200.0,1.0,0.31,0.005,0.0146485947725964,1.0,0.0,30.0,MoindreResistance/MeilleurDuctilite
0.0,0.02,0.0007737474008898,0.09,0.0,0.0,900.0,1.0,4.8,100.0,1.19,0.0,0.0,0.0,0.0078,0.0234,0.015,200.0,1.0,0.33,0.007,0.0093229282089304,1.0,0.0,33.0,MoindreResistance/MeilleurDuctilite
0.0,0.019,0.0005559114224384,0.075,0.0,0.0,450.0,1.0,2.025,250.0,1.31,0.0,0.0,0.0,0.0049,0.0465,0.02,200.0,1.0,0.47,0.014,0.0101982907051755,1.0,0.0,30.0,MoindreResistance/MeilleurDuctilite
0.0,0.019,0.0011392669093709,0.075,0.0,0.0,450.0,1.0,2.025,250.0,1.31,0.0,0.0,0.0,0.0049,0.0465,0.02,200.0,1.0,0.47,0.014,0.01090636714973,1.0,0.0,30.0,MoindreResistance/MeilleurDuctilite
0.0,0.022,0.0006684249004216,0.078,0.0,0.0,550.0,1.0,2.475,250.0,1.24,0.0,0.0,0.0,0.0061,0.0479,0.018,200.0,1.0,0.44,0.012,0.0131793306463449,1.0,0.0,30.0,MoindreResistance/MeilleurDuctilite
0.0,0.022,0.0001661614608993,0.078,0.0,0.0,550.0,1.0,2.475,250.0,1.24,0.0,0.0,0.0,0.0061,0.0479,0.018,200.0,1.0,0.44,0.012,0.0122247044222802,1.0,0.0,30.0,MoindreResistance/MeilleurDuctilite
0.0,0.023,0.0010964449706885,0.08,0.0,0.0,650.0,1.0,2.925,250.0,1.02,0.0,0.0,0.0,0.0051,0.0513,0.014,200.0,1.0,0.36,0.014,0.015814191952948,1.0,0.0,30.0,MoindreResistance/MeilleurDuctilite
0.0,0.023,0.0012148783578487,0.08,0.0,0.0,650.0,1.0,2.925,250.0,1.02,0.0,0.0,0.0,0.0051,0.0513,0.014,200.0,1.0,0.36,0.014,0.0235767966311188,1.0,0.0,30.0,MoindreResistance/MeilleurDuctilite
0.0,0.018,0.000650546101834,0.077,0.0,0.0,450.0,1.0,2.025,250.0,1.61,0.0,0.0,0.0,0.0105,0.0434,0.021,200.0,1.0,0.44,0.012,0.0174243634248402,1.0,0.0,30.0,MoindreResistance/MeilleurDuctilite
0.0,0.018,0.0017089634030753,0.077,0.0,0.0,450.0,1.0,2.025,250.0,1.61,0.0,0.0,0.0,0.0105,0.0434,0.021,200.0,1.0,0.44,0.012,0.0180912112934293,1.0,0.0,30.0,MoindreResistance/MeilleurDuctilite
0.0,0.02,0.001588166607798,0.071,0.0,0.0,550.0,1.0,2.475,250.0,1.55,0.0,0.0,0.0,0.0081,0.0423,0.019,200.0,1.0,0.4,0.013,0.0200467802148852,1.0,0.0,30.0,MoindreResistance/MeilleurDuctilite
0.0,0.02,0.0002604363278892,0.071,0.0,0.0,550.0,1.0,2.475,250.0,1.55,0.0,0.0,0.0,0.0081,0.0423,0.019,200.0,1.0,0.4,0.013,0.0077656054440504,1.0,0.0,30.0,MoindreResistance/MeilleurDuctilite
0.0,0.002,0.0010227675813793,0.029,0.0,0.0,190.0,1.0,1.0925,250.0,1.08,0.0,0.0,0.0,0.0072,0.0342,0.008,200.0,1.0,0.55,0.011,0.0076360681658392,0.0,0.0,23.0,MoindreResistance/MeilleurDuctilite
0.0,0.001,0.0010995311630846,0.061,0.0,0.0,190.0,1.0,1.0925,250.0,1.01,0.0,0.0,0.0,0.0079,0.0307,0.01,200.0,1.0,0.53,0.009,0.0019043134085288,0.0,0.0,23.0,MoindreResistance/MeilleurDuctilite
0.0,0.001,0.0007737474008898,0.08,0.0,0.0,190.0,1.0,1.0925,250.0,1.15,0.0,0.0,0.0,0.0052,0.031,0.01,200.0,1.0,0.58,0.01,0.0059729219396102,0.0,0.0,23.0,ResistanceIntermediaire/DuctiliteIntermediaire
0.0,0.001,0.0001109407025438,0.1,0.0,0.0,190.0,1.0,1.0925,250.0,1.02,0.0,0.0,0.0,0.0062,0.0262,0.01,200.0,1.0,0.55,0.01,0.0035416196925509,0.0,0.0,23.0,ResistanceIntermediaire/DuctiliteIntermediaire
0.0,0.022,0.0003010153057405,0.073,0.0,0.0,650.0,1.0,2.925,250.0,1.55,0.0,0.0,0.0,0.0072,0.0463,0.018,200.0,1.0,0.39,0.012,0.006846891486309,1.0,0.0,30.0,MoindreResistance/MeilleurDuctilite
0.0,0.022,0.0003375383436648,0.073,0.0,0.0,650.0,1.0,2.925,250.0,1.55,0.0,0.0,0.0,0.0072,0.0463,0.018,200.0,1.0,0.39,0.012,0.0053120843999462,1.0,0.0,30.0,MoindreResistance/MeilleurDuctilite
0.0,0.033,0.0007064383155928,0.066,0.0,0.0,550.0,1.0,2.475,250.0,1.12,0.0,0.0,0.0,0.0026,0.0774,0.021,200.0,1.0,0.8,0.017,0.0148212954968699,1.0,0.0,30.0,MoindreResistance/MeilleurDuctilite
0.0,0.033,0.0009582240865527,0.066,0.0,0.0,550.0,1.0,2.475,250.0,1.12,0.0,0.0,0.0,0.0026,0.0774,0.021,200.0,1.0,0.8,0.017,0.0085111261616638,1.0,0.0,30.0,MoindreResistance/MeilleurDuctilite
0.0,0.04,0.0009198795723252,0.06,0.0,0.0,650.0,1.0,2.925,250.0,1.0,0.0,0.0,0.0,0.0027,0.0821,0.017,200.0,1.0,0.68,0.016,0.0214756555517619,1.0,0.0,30.0,ResistanceIntermediaire/DuctiliteIntermediaire
0.0,0.04,0.0007110508781019,0.06,0.0,0.0,650.0,1.0,2.925,250.0,1.0,0.0,0.0,0.0,0.0027,0.0821,0.017,200.0,1.0,0.68,0.016,0.0188576169361537,1.0,0.0,30.0,ResistanceIntermediaire/DuctiliteIntermediaire
0.0,0.035,0.000977024840902,0.073,0.0,0.0,650.0,1.0,2.925,250.0,1.14,0.0,0.0,0.0,0.0046,0.0711,0.018,200.0,1.0,0.76,0.015,0.0223119045301307,1.0,0.0,30.0,ResistanceIntermediaire/DuctiliteIntermediaire
0.0,0.035,0.0024990143549233,0.073,0.0,0.0,650.0,1.0,2.925,250.0,1.14,0.0,0.0,0.0,0.0046,0.0711,0.018,200.0,1.0,0.76,0.015,0.0193290502353739,1.0,0.0,30.0,ResistanceIntermediaire/DuctiliteIntermediaire
0.0,0.033,0.0003214789014035,0.077,0.0,0.0,650.0,1.0,2.925,250.0,1.43,0.0,0.0,0.0,0.0075,0.0646,0.017,200.0,1.0,0.64,0.013,0.0192510515624907,1.0,0.0,30.0,ResistanceIntermediaire/DuctiliteIntermediaire
0.0,0.033,0.0024972447649549,0.077,0.0,0.0,650.0,1.0,2.925,250.0,1.43,0.0,0.0,0.0,0.0075,0.0646,0.017,200.0,1.0,0.64,0.013,0.0285206854298514,1.0,0.0,30.0,MeilleirResistance/MoindreDuctilite
0.0,0.0005,0.0005,0.064,0.0,0.0,170.0,0.0,1.0,200.0,0.63,0.0,0.92,0.0005,0.007,0.0473,0.008,250.0,14.0,0.3,0.006,0.0005,0.0,0.0005,21.0,MoindreResistance/MeilleurDuctilite
0.0,0.0005,0.0005,0.065,0.0,0.0,170.0,0.0,1.0,200.0,0.61,0.0,2.14,0.0005,0.0086,0.0488,0.007,250.0,14.0,0.26,0.007,0.0005,0.0,0.0005,21.0,MoindreResistance/MeilleurDuctilite
0.0,0.0005,0.0005,0.062,0.0,0.0,170.0,0.0,1.0,200.0,0.62,0.0,3.01,0.0005,0.0072,0.05,0.007,250.0,14.0,0.29,0.007,0.0006,0.0,0.0005,21.0,MoindreResistance/MeilleurDuctilite
0.0,0.0005,0.0005,0.07,0.0,0.0,170.0,0.0,1.0,200.0,0.66,0.24,0.0,0.0005,0.0079,0.043,0.008,250.0,14.0,0.31,0.006,0.0005,0.0,0.0005,21.0,MoindreResistance/MeilleurDuctilite
0.0,0.0005,0.0005,0.073,0.0,0.0,170.0,0.0,1.0,200.0,0.66,0.5,0.0,0.0005,0.0075,0.0454,0.007,250.0,14.0,0.34,0.007,0.0005,0.0,0.0005,21.0,ResistanceIntermediaire/DuctiliteIntermediaire
0.0,0.0005,0.0005,0.075,0.0,0.0,170.0,0.0,1.0,200.0,0.63,1.03,0.0,0.0005,0.008,0.0438,0.008,250.0,14.0,0.3,0.008,0.0005,0.0,0.0005,21.0,ResistanceIntermediaire/DuctiliteIntermediaire
0.0,0.0005,0.0005,0.07,1.01,0.0,170.0,0.0,1.0,200.0,0.65,0.0,0.0,0.0005,0.0078,0.0504,0.01,250.0,14.0,0.35,0.008,0.0005,0.0,0.0005,21.0,ResistanceIntermediaire/DuctiliteIntermediaire
0.0,0.0005,0.0005,0.074,1.59,0.0,170.0,0.0,1.0,200.0,0.58,0.0,0.0,0.0005,0.0089,0.05,0.01,250.0,14.0,0.25,0.008,0.0004,0.0,0.0005,21.0,ResistanceIntermediaire/DuctiliteIntermediaire
0.0,0.0005,0.0005,0.068,0.0,0.5,170.0,0.0,1.0,200.0,0.62,0.0,0.0,0.0005,0.0073,0.0477,0.007,250.0,14.0,0.28,0.008,0.0005,0.0,0.0005,21.0,MoindreResistance/MeilleurDuctilite
0.0,0.0005,0.0005,0.064,0.0,0.0,170.0,0.0,1.0,200.0,0.61,0.0,2.17,0.0005,0.0091,0.0454,0.007,250.0,14.0,0.27,0.007,0.0032,0.0,0.0005,21.0,MoindreResistance/MeilleurDuctilite
0.0,0.0005,0.0005,0.067,0.0,0.0,170.0,0.0,1.0,200.0,0.65,0.0,3.03,0.0005,0.0072,0.046,0.007,250.0,14.0,0.3,0.007,0.0036,0.0,0.0005,21.0,MoindreResistance/MeilleurDuctilite
0.0,0.0005,0.0005,0.069,0.0,0.0,170.0,0.0,1.0,200.0,0.68,0.24,0.0,0.0005,0.0067,0.0395,0.008,250.0,14.0,0.33,0.006,0.0036,0.0,0.0005,21.0,MoindreResistance/MeilleurDuctilite
0.0,0.0005,0.0005,0.073,0.0,0.0,170.0,0.0,1.0,200.0,0.66,0.5,0.0,0.0005,0.007,0.0433,0.007,250.0,14.0,0.34,0.007,0.0042,0.0,0.0005,21.0,ResistanceIntermediaire/DuctiliteIntermediaire
0.0,0.0005,0.0005,0.072,0.0,0.0,170.0,0.0,1.0,200.0,0.66,1.03,0.0,0.0005,0.0076,0.0411,0.007,250.0,14.0,0.32,0.007,0.004,0.0,0.0005,21.0,ResistanceIntermediaire/DuctiliteIntermediaire
0.0,0.0005,0.0005,0.077,1.03,0.0,170.0,0.0,1.0,200.0,0.66,0.0,0.0,0.0005,0.0075,0.0457,0.01,250.0,14.0,0.32,0.008,0.0034,0.0,0.0005,21.0,ResistanceIntermediaire/DuctiliteIntermediaire
0.0,0.0005,0.0005,0.078,1.6,0.0,170.0,0.0,1.0,200.0,0.62,0.0,0.0,0.0005,0.01,0.0472,0.005,250.0,14.0,0.26,0.007,0.0029,0.0,0.0005,21.0,ResistanceIntermediaire/DuctiliteIntermediaire
0.0,0.0005,0.0005,0.078,2.15,0.0,170.0,0.0,1.0,200.0,0.64,0.0,0.0,0.0005,0.0095,0.0482,0.007,250.0,14.0,0.28,0.008,0.0042,0.0,0.0005,21.0,MeilleirResistance/MoindreDuctilite
0.0,0.0005,0.0005,0.063,0.0,0.53,170.0,0.0,1.0,200.0,0.64,0.0,0.0,0.0005,0.0074,0.0453,0.008,250.0,14.0,0.3,0.008,0.0043,0.0,0.0005,21.0,MoindreResistance/MeilleurDuctilite
0.0,0.0005,0.0005,0.078,0.0,0.0,170.0,0.0,1.0,200.0,1.43,0.0,0.0,0.0005,0.0086,0.0481,0.006,250.0,14.0,0.26,0.006,0.0005,0.0,0.0005,21.0,MoindreResistance/MeilleurDuctilite
0.0,0.0005,0.0005,0.073,0.0,0.0,170.0,0.0,1.0,200.0,1.39,0.0,0.95,0.0005,0.0076,0.0454,0.007,250.0,14.0,0.28,0.007,0.0005,0.0,0.0005,21.0,ResistanceIntermediaire/DuctiliteIntermediaire
0.0,0.0005,0.0005,0.071,0.0,0.0,170.0,0.0,1.0,200.0,1.48,0.0,2.28,0.0005,0.0087,0.046,0.012,250.0,14.0,0.26,0.007,0.0005,0.0,0.0005,21.0,ResistanceIntermediaire/DuctiliteIntermediaire
0.0,0.0005,0.0005,0.073,0.0,0.0,170.0,0.0,1.0,200.0,1.43,0.0,3.12,0.0005,0.0077,0.046,0.006,250.0,14.0,0.24,0.008,0.0005,0.0,0.0005,21.0,MeilleirResistance/MoindreDuctilite
0.0,0.0005,0.0005,0.076,0.0,0.0,170.0,0.0,1.0,200.0,1.53,0.25,0.0,0.0005,0.0084,0.0444,0.006,250.0,14.0,0.28,0.008,0.0005,0.0,0.0005,21.0,ResistanceIntermediaire/DuctiliteIntermediaire
0.0,0.0005,0.0005,0.076,0.0,0.0,170.0,0.0,1.0,200.0,1.45,0.5,0.0,0.0005,0.0078,0.0457,0.006,250.0,14.0,0.25,0.008,0.0005,0.0,0.0005,21.0,ResistanceIntermediaire/DuctiliteIntermediaire
0.0,0.0005,0.0005,0.076,0.0,0.0,170.0,0.0,1.0,200.0,1.41,1.11,0.0,0.0005,0.0085,0.0447,0.006,250.0,14.0,0.24,0.008,0.0005,0.0,0.0005,21.0,MeilleirResistance/MoindreDuctilite
0.0,0.0005,0.0005,0.08,1.07,0.0,170.0,0.0,1.0,200.0,1.48,0.0,0.0,0.0005,0.0094,0.0436,0.006,250.0,14.0,0.28,0.007,0.0005,0.0,0.0005,21.0,MeilleirResistance/MoindreDuctilite
0.0,0.0005,0.0005,0.075,1.55,0.0,170.0,0.0,1.0,200.0,1.48,0.0,0.0,0.0005,0.0086,0.0466,0.005,250.0,14.0,0.28,0.007,0.0005,0.0,0.0005,21.0,MeilleirResistance/MoindreDuctilite
0.0,0.0005,0.0005,0.076,1.96,0.0,170.0,0.0,1.0,200.0,1.44,0.0,0.0,0.0005,0.0084,0.0476,0.007,250.0,14.0,0.28,0.007,0.0005,0.0,0.0005,21.0,MeilleirResistance/MoindreDuctilite
0.0,0.0005,0.0005,0.08,0.0,0.55,170.0,0.0,1.0,200.0,1.47,0.0,0.0,0.0005,0.0096,0.0455,0.007,250.0,14.0,0.24,0.007,0.0005,0.0,0.0005,21.0,MoindreResistance/MeilleurDuctilite
0.0,0.0005,0.0005,0.074,0.0,0.0,170.0,0.0,1.0,200.0,1.46,0.0,0.0,0.0005,0.0079,0.0443,0.008,250.0,14.0,0.28,0.008,0.0035,0.0,0.0005,21.0,MoindreResistance/MeilleurDuctilite
0.0,0.0005,0.0005,0.076,0.0,0.0,170.0,0.0,1.0,200.0,1.48,0.0,0.95,0.0005,0.0081,0.0417,0.006,250.0,14.0,0.25,0.008,0.0033,0.0,0.0005,21.0,ResistanceIntermediaire/DuctiliteIntermediaire
0.0,0.0005,0.0005,0.068,0.0,0.0,170.0,0.0,1.0,200.0,1.46,0.0,2.24,0.0005,0.0078,0.0436,0.007,250.0,14.0,0.27,0.008,0.0034,0.0,0.0005,21.0,ResistanceIntermediaire/DuctiliteIntermediaire
0.0,0.0005,0.0005,0.075,0.0,0.0,170.0,0.0,1.0,200.0,1.46,0.0,3.15,0.0005,0.0072,0.0418,0.006,250.0,14.0,0.26,0.008,0.0032,0.0,0.0005,21.0,MeilleirResistance/MoindreDuctilite
0.0,0.0005,0.0005,0.079,1.03,0.0,170.0,0.0,1.0,200.0,1.56,0.0,0.0,0.0005,0.0098,0.0431,0.011,250.0,14.0,0.3,0.007,0.0027,0.0,0.0005,21.0,MeilleirResistance/MoindreDuctilite
0.0,0.0005,0.0005,0.073,1.53,0.0,170.0,0.0,1.0,200.0,1.53,0.0,0.0,0.0005,0.0079,0.0438,0.01,250.0,14.0,0.29,0.007,0.0027,0.0,0.0005,21.0,MeilleirResistance/MoindreDuctilite
0.0,0.0005,0.0005,0.078,1.96,0.0,170.0,0.0,1.0,200.0,1.48,0.0,0.0,0.0005,0.0082,0.0438,0.01,250.0,14.0,0.29,0.007,0.0028,0.0,0.0005,21.0,MeilleirResistance/MoindreDuctilite
0.0,0.0005,0.0005,0.076,0.0,0.53,170.0,0.0,1.0,200.0,1.48,0.0,0.0,0.0005,0.0081,0.0454,0.008,250.0,14.0,0.27,0.007,0.0022,0.0,0.0005,21.0,MoindreResistance/MeilleurDuctilite
