Carbon concentration (weight%),Silicon concentration (weight%),Manganese concentration (weight%),Sulphur concentration (weight%),Phosphorus concentration (weight%),Oxygen concentration (%),Nitrogen concentration (%),Current (A),Voltage (V),Heat input (kJ/mm),Interpass temperature (deg C),Post weld heat treatment temperature (deg C),Post weld heat treatment time (hours),Nickel concentration (weight%),Chromium concentration (weight%),Molybdenum concentration (weight%),Vanadium concentration (weight%),Copper concentration (weight%),Titanium concentration (%),Aluminium concentration (%),Boron concentration (%),Niobium concentration (%),AC or DC,Electrode positive or negative,Type of weld,Yield strength (MPa),Ultimate tensile strength (MPa),Elongation (%),Reduction of Area (%),Charpy temperature (deg C),Charpy impact toughness (J),Hardness (kg/mm2)
0.073,0.34,0.64,0.007,0.005,0.0431,0.008,170.0,21.0,1.0,200.0,0.0,0.0,0.6790238206510173,2.513450749289756,0.3902885126871491,0.0003,0.03652000699840698,0.0041,0.0005,0.0005,0.012,0.0,1.0,0.0,,,,,-33.0,100.0,
0.073,0.34,0.64,0.007,0.005,0.0431,0.008,170.0,21.0,1.0,200.0,580.0,2.0,1.198220385449692,0.7811867947552734,0.17836602763644674,0.0003,0.09460765528795947,0.0041,0.0005,0.0005,0.012,0.0,1.0,0.0,415.0,497.0,24.6,78.7,-38.0,100.0,
0.075,0.33,0.62,0.007,0.005,0.0429,0.0085,170.0,21.0,1.0,200.0,250.0,14.0,0.21283402658792344,1.2381282695186844,0.04744302990074378,0.0003,0.05979618848403386,0.0042,0.0005,0.0005,0.022,0.0,1.0,0.0,474.0,553.0,26.8,80.7,,,
0.075,0.33,0.62,0.007,0.005,0.0429,0.0085,170.0,21.0,1.0,200.0,0.0,0.0,0.6017356490008369,2.717156647069036,0.9313776229497172,0.0003,0.07667268202702036,0.0042,0.0005,0.0005,0.022,0.0,1.0,0.0,,,,,-22.0,100.0,
0.075,0.33,0.62,0.007,0.005,0.0429,0.0085,170.0,21.0,1.0,200.0,580.0,2.0,1.8206868423568585,1.3332127278984527,0.47247042872253364,0.0003,0.08309414233610742,0.0042,0.0005,0.0005,0.022,0.0,1.0,0.0,451.0,539.0,24.4,78.0,-27.0,100.0,
0.07,0.33,0.64,0.007,0.004,0.0413,0.0085,170.0,21.0,1.0,200.0,250.0,14.0,1.445149462859389,3.392301950741513,1.2514713229981442,0.0007,0.2640599835610216,0.0042,0.0005,0.0005,0.045,0.0,1.0,0.0,522.0,580.0,25.0,76.0,,,
0.07,0.33,0.64,0.007,0.004,0.0413,0.0085,170.0,21.0,1.0,200.0,0.0,0.0,0.21283402658792344,2.1313503637366216,0.6083922895920213,0.0007,0.09326984821291238,0.0042,0.0005,0.0005,0.045,0.0,1.0,0.0,,,,,-7.0,100.0,
0.07,0.33,0.64,0.007,0.004,0.0413,0.0085,170.0,21.0,1.0,200.0,580.0,2.0,0.21283402658792344,1.7883023267074973,0.19555397838386773,0.0007,0.018910782503326534,0.0042,0.0005,0.0005,0.045,0.0,1.0,0.0,484.0,576.0,23.0,74.9,-4.0,100.0,
0.074,0.33,0.64,0.008,0.006,0.046,0.011,170.0,21.0,1.0,200.0,250.0,14.0,0.26870671241874355,4.402395577621022,0.7698944801772044,0.0003,0.12661606640531708,0.0039,0.0005,0.0005,0.088,0.0,1.0,0.0,549.0,614.0,24.0,70.8,,,
0.074,0.33,0.64,0.008,0.006,0.046,0.011,170.0,21.0,1.0,200.0,0.0,0.0,0.21283402658792344,6.018256544212762,1.7162613164181146,0.0003,0.016350873324929363,0.0039,0.0005,0.0005,0.088,0.0,1.0,0.0,,,,,13.0,100.0,
0.074,0.33,0.64,0.008,0.006,0.046,0.011,170.0,21.0,1.0,200.0,580.0,2.0,0.21283402658792344,4.989098691571556,1.1705621070889038,0.0003,0.3966314573120672,0.0039,0.0005,0.0005,0.088,0.0,1.0,0.0,544.0,621.0,22.6,71.9,18.0,100.0,
0.077,0.35,1.02,0.007,0.005,0.0399,0.0075,170.0,21.0,1.0,200.0,250.0,14.0,0.21283402658792344,2.8688730062733363,0.6123645889615887,0.0004,0.08309414233610742,0.0041,0.0005,0.0005,0.0005,0.0,1.0,0.0,443.0,522.0,31.1,77.0,,,
0.077,0.35,1.02,0.007,0.005,0.0399,0.0075,170.0,21.0,1.0,200.0,0.0,0.0,0.21283402658792344,1.930550515763906,0.6649502243537613,0.0004,0.08309414233610742,0.0041,0.0005,0.0005,0.0005,0.0,1.0,0.0,,,,,-60.0,100.0,
0.077,0.35,1.02,0.007,0.005,0.0399,0.0075,170.0,21.0,1.0,200.0,580.0,2.0,0.21283402658792344,0.13623744795005543,0.4132820015821095,0.0004,0.08309414233610742,0.0041,0.0005,0.0005,0.0005,0.0,1.0,0.0,332.0,461.0,33.3,80.3,-80.0,100.0,
0.078,0.35,1.02,0.007,0.005,0.0368,0.0083,170.0,21.0,1.0,200.0,250.0,14.0,0.1334699974665241,2.4522842422540077,0.4448912607451866,0.0004,0.08309414233610742,0.0036,0.0005,0.0005,0.012,0.0,1.0,0.0,480.0,557.0,25.4,75.0,,,
0.078,0.35,1.02,0.007,0.005,0.0368,0.0083,170.0,21.0,1.0,200.0,0.0,0.0,0.21283402658792344,2.7306120553784723,0.4615433920871673,0.0004,0.08309414233610742,0.0036,0.0005,0.0005,0.012,0.0,1.0,0.0,,,,,-42.0,100.0,
0.078,0.35,1.02,0.007,0.005,0.0368,0.0083,170.0,21.0,1.0,200.0,580.0,2.0,0.3604310776247442,1.9718869471213338,1.1615103595268685,0.0004,0.05791868300088709,0.0036,0.0005,0.0005,0.012,0.0,1.0,0.0,447.0,540.0,30.4,77.0,-55.0,100.0,
0.074,0.34,1.0,0.007,0.006,0.0424,0.0086,170.0,21.0,1.0,200.0,250.0,14.0,0.6203376076175318,0.9977032456768387,0.2861609383037437,0.0005,0.20631775519892273,0.0037,0.0005,0.0005,0.0255,0.0,1.0,0.0,513.0,594.0,28.0,76.0,,,
0.074,0.34,1.0,0.007,0.006,0.0424,0.0086,170.0,21.0,1.0,200.0,0.0,0.0,0.9752972553565679,2.6991142872060414,0.13801155354262257,0.0005,0.05352001197983987,0.0037,0.0005,0.0005,0.0255,0.0,1.0,0.0,,,,,-38.0,100.0,
0.074,0.34,1.0,0.007,0.006,0.0424,0.0086,170.0,21.0,1.0,200.0,580.0,2.0,0.21283402658792344,0.9393748606947578,0.3754547394147866,0.0005,0.01601108885204948,0.0037,0.0005,0.0005,0.0255,0.0,1.0,0.0,492.0,575.0,25.2,76.0,-41.0,100.0,
0.074,0.33,0.99,0.008,0.006,0.0393,0.0088,170.0,21.0,1.0,200.0,250.0,14.0,0.27655377710661483,1.526957688719441,0.7650961407759074,0.0004,0.19601531602443537,0.0037,0.0005,0.0005,0.0465,0.0,1.0,0.0,553.0,618.0,22.8,74.0,,,
0.074,0.33,0.99,0.008,0.006,0.0393,0.0088,170.0,21.0,1.0,200.0,0.0,0.0,0.21283402658792344,1.2122078775284897,0.44811051105771965,0.0004,0.2224080169191621,0.0037,0.0005,0.0005,0.0465,0.0,1.0,0.0,,,,,-11.0,100.0,
0.074,0.33,0.99,0.008,0.006,0.0393,0.0088,170.0,21.0,1.0,200.0,580.0,2.0,0.21283402658792344,3.0064481796458082,0.13563492005924527,0.0004,0.1542496844268194,0.0037,0.0005,0.0005,0.0465,0.0,1.0,0.0,540.0,616.0,22.4,75.0,-20.0,100.0,
0.075,0.34,1.02,0.007,0.006,0.0417,0.0079,170.0,21.0,1.0,200.0,250.0,14.0,0.932480864653269,3.1301280760818644,0.2860757167950039,0.0005,0.49842974456279393,0.0037,0.0005,0.0005,0.0985,0.0,1.0,0.0,615.0,655.0,20.2,72.9,,,
0.075,0.34,1.02,0.007,0.006,0.0417,0.0079,170.0,21.0,1.0,200.0,0.0,0.0,0.8169434982212039,4.335947380674519,0.5480824242264573,0.0005,0.21609449739085923,0.0037,0.0005,0.0005,0.0985,0.0,1.0,0.0,,,,,14.0,100.0,
0.075,0.34,1.02,0.007,0.006,0.0417,0.0079,170.0,21.0,1.0,200.0,580.0,2.0,0.3544727213094844,4.081737234368202,0.784901008275893,0.0005,0.5391244175978056,0.0037,0.0005,0.0005,0.0985,0.0,1.0,0.0,603.0,676.0,19.8,70.8,8.0,100.0,
0.077,0.31,1.33,0.007,0.005,0.0419,0.008,170.0,21.0,1.0,200.0,250.0,14.0,1.1533948645162,1.358306689377657,0.47247042872253364,0.0004,0.24814639487245027,0.0038,0.0005,0.0005,0.0006,0.0,1.0,0.0,463.0,541.0,27.1,75.9,,,
0.077,0.31,1.33,0.007,0.005,0.0419,0.008,170.0,21.0,1.0,200.0,0.0,0.0,0.21283402658792344,0.04480892166122913,0.18011448934696764,0.0004,0.08309414233610742,0.0038,0.0005,0.0005,0.0006,0.0,1.0,0.0,,,,,-67.0,100.0,
0.077,0.31,1.33,0.007,0.005,0.0419,0.008,170.0,21.0,1.0,200.0,580.0,2.0,0.46473413727892265,0.5285380096058183,0.47247042872253364,0.0004,0.08309414233610742,0.0038,0.0005,0.0005,0.0006,0.0,1.0,0.0,372.0,497.0,31.4,76.4,-81.0,100.0,
0.079,0.33,1.37,0.007,0.006,0.0417,0.0097,170.0,21.0,1.0,200.0,250.0,14.0,0.7953765894487081,2.495890416574759,0.060587376073982235,0.0004,0.08309414233610742,0.0034,0.0005,0.0005,0.0105,0.0,1.0,0.0,505.0,586.0,25.8,77.9,,,
0.079,0.33,1.37,0.007,0.006,0.0417,0.0097,170.0,21.0,1.0,200.0,0.0,0.0,0.21283402658792344,1.4692528516398262,0.5133757774966176,0.0004,0.08309414233610742,0.0034,0.0005,0.0005,0.0105,0.0,1.0,0.0,,,,,-55.0,100.0,
0.079,0.33,1.37,0.007,0.006,0.0417,0.0097,170.0,21.0,1.0,200.0,580.0,2.0,0.7653905959201214,1.358306689377657,0.1854900160315404,0.0004,0.5636160358494297,0.0034,0.0005,0.0005,0.0105,0.0,1.0,0.0,500.0,578.0,24.8,76.0,-61.0,100.0,
0.076,0.3,1.36,0.008,0.006,0.037,0.0084,170.0,21.0,1.0,200.0,250.0,14.0,1.3053676125941456,1.515321153252722,0.993074801146739,0.0004,0.2049063513333344,0.0033,0.0005,0.0005,0.0235,0.0,1.0,0.0,540.0,597.0,26.4,76.0,,,
0.076,0.3,1.36,0.008,0.006,0.037,0.0084,170.0,21.0,1.0,200.0,0.0,0.0,0.1211841501374264,2.1282257616208753,0.6154600347881403,0.0004,0.3360172388324745,0.0033,0.0005,0.0005,0.0235,0.0,1.0,0.0,,,,,-45.0,100.0,
0.076,0.3,1.36,0.008,0.006,0.037,0.0084,170.0,21.0,1.0,200.0,580.0,2.0,1.580467178353878,1.0695757143782059,0.9919505420610211,0.0004,0.19340479536647623,0.0033,0.0005,0.0005,0.0235,0.0,1.0,0.0,539.0,607.0,25.0,76.0,-41.0,100.0,
0.077,0.34,1.39,0.007,0.007,0.0409,0.0099,170.0,21.0,1.0,200.0,250.0,14.0,0.21283402658792344,1.142358470588981,0.5695112831600421,0.0004,0.00802371705330518,0.0032,0.0005,0.0005,0.0455,0.0,1.0,0.0,586.0,641.0,24.2,76.0,,,
0.077,0.34,1.39,0.007,0.007,0.0409,0.0099,170.0,21.0,1.0,200.0,0.0,0.0,0.15479532313126615,1.4722032511631327,0.21347451656599584,0.0004,0.034695425742609004,0.0032,0.0005,0.0005,0.0455,0.0,1.0,0.0,,,,,-23.0,100.0,
0.077,0.34,1.39,0.007,0.007,0.0409,0.0099,170.0,21.0,1.0,200.0,580.0,2.0,0.43070721422623365,0.2454934665116706,1.0527911977266804,0.0004,0.3292804947842993,0.0032,0.0005,0.0005,0.0455,0.0,1.0,0.0,583.0,651.0,22.6,71.9,-27.0,100.0,
0.076,0.3,1.36,0.006,0.007,0.0432,0.0091,170.0,21.0,1.0,200.0,250.0,14.0,0.21283402658792344,3.586256728655175,0.7850270819889555,0.0005,0.349190164893732,0.0033,0.0005,0.0005,0.094,0.0,1.0,0.0,610.0,685.0,20.6,71.9,,,
0.076,0.3,1.36,0.006,0.007,0.0432,0.0091,170.0,21.0,1.0,200.0,0.0,0.0,0.9464480280080939,4.048900921080939,0.8525398610708099,0.0005,0.1344044718923435,0.0033,0.0005,0.0005,0.094,0.0,1.0,0.0,,,,,,100.0,
0.076,0.3,1.36,0.006,0.007,0.0432,0.0091,170.0,21.0,1.0,200.0,580.0,2.0,0.21283402658792344,1.6889965189911558,0.5308168725088215,0.0005,0.438315357976353,0.0033,0.0005,0.0005,0.094,0.0,1.0,0.0,614.0,686.0,19.0,70.8,7.0,100.0,
0.076,0.29,1.74,0.008,0.006,0.0415,0.0092,170.0,21.0,1.0,200.0,250.0,14.0,0.21283402658792344,1.4236227751361206,0.7841512052733657,0.0004,0.2712305286863127,0.0035,0.0005,0.0005,0.0006,0.0,1.0,0.0,500.0,571.0,28.8,77.0,,,
0.076,0.29,1.74,0.008,0.006,0.0415,0.0092,170.0,21.0,1.0,200.0,0.0,0.0,0.4998259805041058,1.249351200492726,0.26082619688997755,0.0004,0.21029370318714258,0.0035,0.0005,0.0005,0.0006,0.0,1.0,0.0,,,,,-62.0,100.0,
0.076,0.29,1.74,0.008,0.006,0.0415,0.0092,170.0,21.0,1.0,200.0,580.0,2.0,1.109642475064266,1.358306689377657,0.05601829006694073,0.0004,0.20350054330556192,0.0035,0.0005,0.0005,0.0006,0.0,1.0,0.0,414.0,518.0,29.2,78.4,-71.0,100.0,
0.077,0.32,1.77,0.007,0.006,0.0418,0.0089,170.0,21.0,1.0,200.0,250.0,14.0,0.21283402658792344,3.0720291334497194,0.766827856151275,0.0004,0.08309414233610742,0.0031,0.0005,0.0005,0.0125,0.0,1.0,0.0,540.0,614.0,22.0,75.9,,,
0.077,0.32,1.77,0.007,0.006,0.0418,0.0089,170.0,21.0,1.0,200.0,0.0,0.0,0.08115800412088581,1.358306689377657,0.2669533062371428,0.0004,0.15005844059781792,0.0031,0.0005,0.0005,0.0125,0.0,1.0,0.0,,,,,-54.0,100.0,
0.077,0.32,1.77,0.007,0.006,0.0418,0.0089,170.0,21.0,1.0,200.0,580.0,2.0,0.8462387736905259,1.6070175791577126,0.4429930843486905,0.0004,0.28607301899658155,0.0031,0.0005,0.0005,0.0125,0.0,1.0,0.0,524.0,605.0,24.4,74.0,-61.0,100.0,
0.078,0.3,1.76,0.007,0.007,0.0433,0.011,170.0,21.0,1.0,200.0,250.0,14.0,0.21283402658792344,3.7351635053729684,1.4158276528947464,0.0004,0.009748853763068804,0.0032,0.0005,0.0005,0.023,0.0,1.0,0.0,575.0,635.0,22.6,74.0,,,
0.078,0.3,1.76,0.007,0.007,0.0433,0.011,170.0,21.0,1.0,200.0,0.0,0.0,0.21283402658792344,3.1682718678795556,1.2412760026622456,0.0004,0.08309414233610742,0.0032,0.0005,0.0005,0.023,0.0,1.0,0.0,,,,,-42.0,100.0,
0.078,0.3,1.76,0.007,0.007,0.0433,0.011,170.0,21.0,1.0,200.0,580.0,2.0,0.16598130980018183,2.301933371200854,0.34998230624114657,0.0004,0.07894289458880319,0.0032,0.0005,0.0005,0.023,0.0,1.0,0.0,553.0,627.0,22.0,76.8,-31.0,100.0,
0.077,0.29,1.77,0.008,0.009,0.0432,0.0097,170.0,21.0,1.0,200.0,250.0,14.0,0.2846100458001037,3.083896003851706,0.9672991019716226,0.0004,0.2556001526539865,0.0031,0.0005,0.0005,0.045,0.0,1.0,0.0,606.0,660.0,22.0,74.0,,,
0.077,0.29,1.77,0.008,0.009,0.0432,0.0097,170.0,21.0,1.0,200.0,0.0,0.0,0.21283402658792344,4.122366890311823,0.6579826700587914,0.0004,0.08309414233610742,0.0031,0.0005,0.0005,0.045,0.0,1.0,0.0,,,,,-26.0,100.0,
0.077,0.29,1.77,0.008,0.009,0.0432,0.0097,170.0,21.0,1.0,200.0,580.0,2.0,0.3724641415262603,4.533296360542869,0.16399852293469686,0.0004,0.08309414233610742,0.0031,0.0005,0.0005,0.045,0.0,1.0,0.0,577.0,661.0,21.6,71.9,-15.0,100.0,
0.079,0.29,1.79,0.006,0.007,0.0406,0.0105,170.0,21.0,1.0,200.0,250.0,14.0,0.44753971257156994,3.4795325942420754,1.1161022260387043,0.0004,0.19109561417867887,0.0033,0.0005,0.0005,0.0895,0.0,1.0,0.0,654.0,708.0,19.2,70.8,,,
0.079,0.29,1.79,0.006,0.007,0.0406,0.0105,170.0,21.0,1.0,200.0,0.0,0.0,0.21283402658792344,2.2966921676815417,0.5485737658286443,0.0004,0.22178266696684507,0.0033,0.0005,0.0005,0.0895,0.0,1.0,0.0,,,,,-6.0,100.0,
0.079,0.29,1.79,0.006,0.007,0.0406,0.0105,170.0,21.0,1.0,200.0,580.0,2.0,0.21283402658792344,5.89188399701984,0.8274109815687605,0.0004,0.08309414233610742,0.0033,0.0005,0.0005,0.0895,0.0,1.0,0.0,638.0,716.0,17.2,68.6,4.0,100.0,
0.062,0.22,1.17,0.007,0.006,0.033,0.012,180.0,34.0,2.0,200.0,250.0,14.0,0.21283402658792344,2.8226057009230363,1.2398615423307902,0.018,0.08572362432803174,0.012512539313153426,0.007,0.0008495959434392389,0.013398180218923908,1.0,0.0,0.0,427.0,512.0,31.4,81.5,,,
0.06,0.26,1.2,0.008,0.007,0.032,0.015,180.0,34.0,2.0,200.0,250.0,14.0,1.076301701915258,3.211095923470094,0.2507064064819536,0.05309942751952448,0.14997966093086373,0.013121326496972846,0.011890140365403909,0.0007572036294233182,0.019508151577011665,1.0,0.0,0.0,440.0,523.0,33.0,81.5,,,
0.06,0.25,1.19,0.008,0.007,0.0353,0.011,180.0,34.0,2.0,200.0,250.0,14.0,0.21283402658792344,1.358306689377657,0.47247042872253364,0.018,0.08309414233610742,0.010657971732567512,0.005089393807139759,0.000773747400889894,0.007869230640068782,1.0,0.0,0.0,443.0,508.0,30.4,82.4,,,
0.062,0.31,1.24,0.008,0.008,0.0366,0.011,180.0,34.0,2.0,200.0,250.0,14.0,0.47673526098820607,2.1814758385513584,0.3722847909915471,0.018,0.08309414233610742,0.010708808971825957,0.007,0.0014619527809187393,0.0006407021008535425,1.0,0.0,0.0,468.0,531.0,29.6,81.5,,,
0.055,0.33,1.39,0.007,0.007,0.0323,0.007,180.0,34.0,1.0,200.0,250.0,14.0,1.4209634671424656,2.4416802384096545,0.02641744484274966,0.15173102869102015,0.2355700990468505,0.00342636139346651,0.0323420056797994,0.0017616300901309014,0.024476856402210794,0.0,1.0,0.0,435.0,510.0,35.6,81.5,,,
0.049,0.34,1.39,0.006,0.007,0.0339,0.0065,180.0,34.0,1.0,200.0,250.0,14.0,0.6508774536473193,5.410335520361934,1.1489851759638365,0.09431797607703225,0.08169061917937595,0.002238590658994006,0.006011413537988358,0.0007488829150261699,0.018235894144943164,0.0,1.0,0.0,430.0,505.0,31.2,82.3,,,
0.048,0.31,1.34,0.008,0.008,0.0371,0.0075,180.0,34.0,1.0,200.0,250.0,14.0,1.7457343369315566,2.421975159835924,0.619482544195946,0.10598064936689686,0.3544039099540366,0.0013844577391280899,0.007,0.0017536820235469145,0.016660991309514338,0.0,1.0,0.0,433.0,504.0,31.0,82.3,,,
0.048,0.36,1.3,0.007,0.007,0.0401,0.007,180.0,34.0,1.0,200.0,250.0,14.0,0.0985463388958161,7.20315325320073,1.4422760952719984,0.24717212565049698,0.18430551826403996,0.011122699490560665,0.026226161916374717,0.002811052554520011,0.03810417368566336,0.0,1.0,0.0,465.0,526.0,30.4,80.6,,,
0.059,0.29,1.49,0.008,0.017,0.0305,0.011,180.0,34.0,1.0,200.0,250.0,14.0,0.9484392856283649,5.118393190661047,0.949004824947203,0.08304971360893168,0.032512307867858,0.016568741422197324,0.007,0.001091195389736939,0.007869230640068782,0.0,1.0,0.0,442.0,524.0,31.6,80.6,,,
0.051,0.31,1.64,0.005,0.016,0.033,0.006,180.0,34.0,1.0,200.0,250.0,14.0,1.2685251532075135,1.8186264567123733,0.43834734976431255,0.1447833434222799,0.20467009048227136,0.016634291250642287,0.027078388617933456,0.0020309237839594802,0.023666228919139526,0.0,1.0,0.0,497.0,559.0,30.0,77.8,,,
0.069,0.53,1.17,0.008,0.014,0.0365,0.012,180.0,34.0,1.0,200.0,250.0,14.0,0.21283402658792344,5.611231412707636,0.6839949126624998,0.10043899779783425,0.08309414233610742,0.006642459066868138,0.008043275434150326,0.001106128800194743,0.028281403184198937,0.0,1.0,0.0,487.0,555.0,31.4,78.8,,,
0.068,0.36,1.56,0.006,0.01,0.0396,0.009,180.0,34.0,1.0,200.0,250.0,14.0,0.21283402658792344,5.0432865259024355,1.1960660909296845,0.05995913715974782,0.16901321685122417,0.005972921939610263,0.007,0.0008982417291526271,0.055083073232547436,0.0,1.0,0.0,494.0,569.0,28.4,79.6,,,
0.043,0.3,0.69,0.006,0.007,0.0421,0.0082,170.0,21.0,1.0,200.0,580.0,2.0,0.21283402658792344,4.310112990506598,0.7226297221602143,0.08704094538761775,0.08309414233610742,0.01385564794418884,0.013676307088948129,0.0006599318369015545,0.017118991820824152,0.0,1.0,0.0,373.0,448.0,34.4,83.0,-70.0,9.0,
0.043,0.3,0.69,0.006,0.007,0.0421,0.0082,170.0,21.0,1.0,200.0,580.0,2.0,0.21283402658792344,3.313931253421421,1.1922009654828853,0.06826576942797333,0.35044646888658626,0.018752178311036566,0.01922150376029838,0.0021211935175600044,0.06120794796853751,0.0,1.0,0.0,373.0,448.0,34.4,83.0,-60.0,15.0,
0.043,0.3,0.69,0.006,0.007,0.0421,0.0082,170.0,21.0,1.0,200.0,580.0,2.0,1.6833639781709757,1.358306689377657,0.47247042872253364,0.018,0.20435983698807925,0.012734076716657727,0.031318441841446894,0.0005418569118204142,0.007869230640068782,0.0,1.0,0.0,373.0,448.0,34.4,83.0,-50.0,53.0,
0.043,0.3,0.69,0.006,0.007,0.0421,0.0082,170.0,21.0,1.0,200.0,580.0,2.0,0.8037099851140403,2.234831194612823,0.5623386964436486,0.1279559891044627,0.4246913573172415,0.0012576125934428617,0.022030573333783426,0.0018491732658748213,0.060698674350802125,0.0,1.0,0.0,373.0,448.0,34.4,83.0,-40.0,117.0,
0.043,0.3,0.69,0.006,0.007,0.0421,0.0082,170.0,21.0,1.0,200.0,580.0,2.0,1.4520148182721324,0.32654749110549675,0.47247042872253364,0.035677473593010656,0.36688625588851237,0.014336301766669002,0.006521396578631392,0.0014437482178835922,0.007869230640068782,0.0,1.0,0.0,373.0,448.0,34.4,83.0,-20.0,220.0,
0.043,0.3,0.69,0.006,0.007,0.0421,0.0082,170.0,21.0,1.0,200.0,580.0,2.0,0.9603542353546872,1.358306689377657,0.47247042872253364,0.100273361237909,0.05157070822905349,0.012773180296956023,0.02926413653336344,0.0019434235779581574,0.007869230640068782,0.0,1.0,0.0,373.0,448.0,34.4,83.0,20.0,222.0,
0.042,0.31,0.98,0.006,0.007,0.0421,0.0082,170.0,21.0,1.0,200.0,580.0,2.0,0.21283402658792344,4.742811987407185,0.881629680350372,0.10674663719093849,0.08309414233610742,0.004346418513882999,0.021120212227324256,0.0015344037809723293,0.03398577331331183,0.0,1.0,0.0,392.0,476.0,34.4,80.6,-70.0,21.0,
0.042,0.31,0.98,0.006,0.007,0.0421,0.0082,170.0,21.0,1.0,200.0,580.0,2.0,0.21283402658792344,4.8911600472972205,1.1706068300359795,0.13859568133651207,0.18084565969504005,0.017078874219317936,0.02040151932338042,0.0017658701822239838,0.03850586869211086,0.0,1.0,0.0,392.0,476.0,34.4,80.6,-60.0,38.0,
0.042,0.31,0.98,0.006,0.007,0.0421,0.0082,170.0,21.0,1.0,200.0,580.0,2.0,1.6074792096630288,0.5083565578943261,0.319610338932291,0.08798750770750177,0.08309414233610742,0.005972921939610263,0.019209778260922496,0.0010168736056438222,0.012211040982869643,0.0,1.0,0.0,392.0,476.0,34.4,80.6,-50.0,74.0,
0.042,0.31,0.98,0.006,0.007,0.0421,0.0082,170.0,21.0,1.0,200.0,580.0,2.0,1.2687388010256773,4.561480306164475,0.9344381278647951,0.12539907425216504,0.09076715847679366,0.006418010193546005,0.007129949132436503,0.002540951057246178,0.03164392337899359,0.0,1.0,0.0,392.0,476.0,34.4,80.6,-40.0,182.0,
0.042,0.31,0.98,0.006,0.007,0.0421,0.0082,170.0,21.0,1.0,200.0,580.0,2.0,2.6251408259518625,1.1939132283645149,0.9861310331950128,0.17974735961129107,0.12208851165850634,0.006948007021336603,0.02354796455199651,0.001094242751089533,0.007869230640068782,0.0,1.0,0.0,392.0,476.0,34.4,80.6,-20.0,220.0,
0.042,0.31,0.98,0.006,0.007,0.0421,0.0082,170.0,21.0,1.0,200.0,580.0,2.0,0.3047719367767558,5.878544891756178,0.6966092999258229,0.09495591426049443,0.08309414233610742,0.010106823197907967,0.00013077940166106566,0.0007166980629694868,0.04302120127912503,0.0,1.0,0.0,392.0,476.0,34.4,80.6,20.0,222.0,
0.045,0.31,1.39,0.005,0.007,0.0421,0.0082,170.0,21.0,1.0,200.0,580.0,2.0,0.21283402658792344,1.358306689377657,0.41270962362341135,0.018,0.31045106201048034,0.00789310837904032,0.009210008704468156,0.0011597301125238623,0.007869230640068782,0.0,1.0,0.0,414.0,502.0,31.0,80.6,-70.0,38.0,
0.045,0.31,1.39,0.005,0.007,0.0421,0.0082,170.0,21.0,1.0,200.0,580.0,2.0,1.4135655643107135,1.358306689377657,0.4238588250865555,0.021531927138350795,0.08309414233610742,0.017536585016695357,0.020673013047669116,0.0008245229979988789,0.007869230640068782,0.0,1.0,0.0,414.0,502.0,31.0,80.6,-60.0,81.0,
0.045,0.31,1.39,0.005,0.007,0.0421,0.0082,170.0,21.0,1.0,200.0,580.0,2.0,0.46663379550358997,0.6499190342497287,0.5577892594856081,0.04767546258427477,0.028778355810223727,0.005972921939610263,0.0210223432634452,0.0011922399404451414,0.03275753384651848,0.0,1.0,0.0,414.0,502.0,31.0,80.6,-50.0,129.0,
0.045,0.31,1.39,0.005,0.007,0.0421,0.0082,170.0,21.0,1.0,200.0,580.0,2.0,0.6124232620375486,0.49130539410702023,0.885352987654956,0.04606087146221596,0.2387131148159662,0.005972921939610263,0.007,0.0002463206241130462,0.009532702433111979,0.0,1.0,0.0,414.0,502.0,31.0,80.6,-40.0,172.0,
0.045,0.31,1.39,0.005,0.007,0.0421,0.0082,170.0,21.0,1.0,200.0,580.0,2.0,0.21283402658792344,1.358306689377657,0.47247042872253364,0.018,0.08309414233610742,0.00824227568045618,0.004235098993901886,0.000773747400889894,0.014723529508334677,0.0,1.0,0.0,414.0,502.0,31.0,80.6,-20.0,220.0,
0.045,0.31,1.39,0.005,0.007,0.0421,0.0082,170.0,21.0,1.0,200.0,580.0,2.0,0.1236368779167315,1.5746738490746783,0.6007508279131735,0.018,0.06216865451928401,0.0008752494286083895,0.007,0.0010607104980111116,0.024381821672029465,0.0,1.0,0.0,414.0,502.0,31.0,80.6,20.0,222.0,
0.045,0.29,1.83,0.005,0.008,0.0421,0.0082,170.0,21.0,1.0,200.0,580.0,2.0,0.21283402658792344,0.84346713012681,0.41769992185758825,0.018,0.34349848684012213,0.0005814191238248533,0.010116583111439686,0.0006985636821117118,0.014382096026355099,0.0,1.0,0.0,444.0,525.0,29.8,79.9,-70.0,36.0,
0.045,0.29,1.83,0.005,0.008,0.0421,0.0082,170.0,21.0,1.0,200.0,580.0,2.0,1.7261597160149702,6.991266170842214,0.8570979566463688,0.13465188251478546,0.10881203860568532,0.007766883779679204,0.007,0.001593701829804421,0.041676921923560706,0.0,1.0,0.0,444.0,525.0,29.8,79.9,-60.0,76.0,
