Carbon concentration (weight%),Silicon concentration (weight%),Manganese concentration (weight%),Sulphur concentration (weight%),Phosphorus concentration (weight%),Nickel concentration (weight%),Chromium concentration (weight%),Molybdenum concentration (weight%),Vanadium concentration (weight%),Copper concentration (weight%),Cobalt concentration (weight%),Tungsten concentration (weight%),Oxygen concentration (ppm),Titanium concentration (ppm),Nitrogen concentration (ppm),Aluminium concentration (ppm),Boron concentration (ppm),Niobium concentration (ppm),Tin concentration (ppm),Arsenic concentration (ppm),Antimony concentration (ppm),Current (A),Voltage (V),AC or DC,Electrode positive or negative,Heat input (kJ/mm),Interpass temperature (deg C),Type of weld,Post weld heat treatment temperature (deg C),Post weld heat treatment time (hours),Yield strength (MPa),Ultimate tensile strength (MPa),Elongation (%),Reduction of Area (%),Charpy temperature (deg C),Charpy impact toughness (J),Hardness (kg/mm2),50 % FATT,Primary ferrite in microstructure (%),Ferrite with second phase (%),Acicular ferrite (%),Martensite (%),Ferrite with carbide aggregate (%),Weld ID
0.08,0.25,0.8,0.01,0.01,0.03,2.3,1.05,0.01,0.02,-1,-1,-1,-1,-1,-1,-1,-1,0.002,0.003,0.001,525.0,30.0,0,1,1.75,210.0,1,700.0,20.0,-1,-1,-1,-1,-30,170.0,-1,-1,-1,-1,-1,-1,-1,Ditt-oatch3
0.08,0.25,0.8,0.01,0.01,0.03,2.3,1.05,0.01,0.02,-1,-1,-1,-1,-1,-1,-1,-1,0.002,0.003,0.001,525.0,30.0,0,1,1.75,210.0,1,700.0,20.0,527.0,627.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Ditt-0.5t
0.08,0.25,0.8,0.01,0.01,0.03,2.3,1.05,0.01,0.02,-1,-1,-1,-1,-1,-1,-1,-1,0.002,0.003,0.001,525.0,30.0,0,1,1.75,210.0,1,700.0,20.0,-1,-1,-1,-1,20.0,224.0,-1,-1,-1,-1,-1,-1,-1,Ditt-0.5tch1
0.08,0.25,0.8,0.01,0.01,0.03,2.3,1.05,0.01,0.02,-1,-1,-1,-1,-1,-1,-1,-1,0.002,0.003,0.001,525.0,30.0,0,1,1.75,210.0,1,700.0,20.0,-1,-1,-1,-1,-10,203.0,-1,-1,-1,-1,-1,-1,-1,Ditt-0.5tch2
0.08,0.25,0.8,0.01,0.01,0.03,2.3,1.05,0.01,0.02,-1,-1,-1,-1,-1,-1,-1,-1,0.002,0.003,0.001,525.0,30.0,0,1,1.75,210.0,1,700.0,20.0,-1,-1,-1,-1,-30,171.0,-1,-1,-1,-1,-1,-1,-1,Ditt-0.5tch3
0.08,0.25,0.8,0.01,0.01,0.03,2.3,1.05,0.01,0.02,-1,-1,-1,-1,-1,-1,-1,-1,0.002,0.003,0.001,525.0,30.0,0,1,1.75,210.0,1,700.0,20.0,515.0,616.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Ditt-0.5a
0.08,0.25,0.8,0.01,0.01,0.03,2.3,1.05,0.01,0.02,-1,-1,-1,-1,-1,-1,-1,-1,0.002,0.003,0.001,525.0,30.0,0,1,1.75,210.0,1,700.0,20.0,-1,-1,-1,-1,20.0,227.0,-1,-1,-1,-1,-1,-1,-1,Ditt-0.5ach1
0.08,0.25,0.8,0.01,0.01,0.03,2.3,1.05,0.01,0.02,-1,-1,-1,-1,-1,-1,-1,-1,0.002,0.003,0.001,525.0,30.0,0,1,1.75,210.0,1,700.0,20.0,-1,-1,-1,-1,-10,175.0,-1,-1,-1,-1,-1,-1,-1,Ditt-0.5ach2
0.08,0.25,0.8,0.01,0.01,0.03,2.3,1.05,0.01,0.02,-1,-1,-1,-1,-1,-1,-1,-1,0.002,0.003,0.001,525.0,30.0,0,1,1.75,210.0,1,700.0,20.0,-1,-1,-1,-1,-30,152.0,-1,-1,-1,-1,-1,-1,-1,Ditt-0.5ach3
0.08,0.25,0.8,0.01,0.01,0.03,2.3,1.05,0.01,0.02,-1,-1,-1,-1,-1,-1,-1,-1,0.002,0.003,0.001,525.0,30.0,0,1,1.75,210.0,1,700.0,20.0,509.0,610.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Ditt-0.5r
0.08,0.25,0.8,0.01,0.01,0.03,2.3,1.05,0.01,0.02,-1,-1,-1,-1,-1,-1,-1,-1,0.002,0.003,0.001,525.0,30.0,0,1,1.75,210.0,1,700.0,20.0,-1,-1,-1,-1,20.0,221.0,-1,-1,-1,-1,-1,-1,-1,Ditt-0.5rch1
0.08,0.25,0.8,0.01,0.01,0.03,2.3,1.05,0.01,0.02,-1,-1,-1,-1,-1,-1,-1,-1,0.002,0.003,0.001,525.0,30.0,0,1,1.75,210.0,1,700.0,20.0,-1,-1,-1,-1,188.0,141.0,-1,-1,-1,-1,-1,-1,-1,Ditt-0.5rch2
0.08,0.25,0.8,0.01,0.01,0.03,2.3,1.05,0.01,0.02,-1,-1,-1,-1,-1,-1,-1,-1,0.002,0.003,0.001,525.0,30.0,0,1,1.75,210.0,1,700.0,20.0,-1,-1,-1,-1,-30,141.0,-1,-1,-1,-1,-1,-1,-1,Ditt-0.5rch3
0.08,0.25,0.8,0.01,0.01,0.03,2.3,1.05,0.01,0.02,-1,-1,-1,-1,-1,-1,-1,-1,0.002,0.003,0.001,525.0,30.0,0,1,1.75,210.0,1,700.0,20.0,504.0,612.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Ditt-iat
0.08,0.25,0.8,0.01,0.01,0.03,2.3,1.05,0.01,0.02,-1,-1,-1,-1,-1,-1,-1,-1,0.002,0.003,0.001,525.0,30.0,0,1,1.75,210.0,1,700.0,20.0,-1,-1,-1,-1,20.0,233.0,-1,-1,-1,-1,-1,-1,-1,Ditt-iatch1
0.08,0.25,0.8,0.01,0.01,0.03,2.3,1.05,0.01,0.02,-1,-1,-1,-1,-1,-1,-1,-1,0.002,0.003,0.001,525.0,30.0,0,1,1.75,210.0,1,700.0,20.0,-1,-1,-1,-1,-10,199.0,-1,-1,-1,-1,-1,-1,-1,Ditt-iatch2
0.08,0.25,0.8,0.01,0.01,0.03,2.3,1.05,0.01,0.02,-1,-1,-1,-1,-1,-1,-1,-1,0.002,0.003,0.001,525.0,30.0,0,1,1.75,210.0,1,700.0,20.0,-1,-1,-1,-1,-30,170.0,-1,-1,-1,-1,-1,-1,-1,Ditt-iatch3
0.03,0.55,0.88,0.012,0.013,-1,2.06,1.08,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,545.0,32.0,0,1,3.7,200.0,1,720.0,3.5,315.0,500.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Inag&-1966-B
0.03,0.55,0.88,0.012,0.013,-1,2.06,1.08,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,545.0,32.0,0,1,3.7,200.0,1,720.0,3.5,350.0,530.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Inag&-1966-C
0.095,0.35,0.9,0.008,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269.0,-1,54.0,170.0,-1,0.0,-1,-1,-1,450.0,30.0,-1,1,2.025,250.0,1,200.0,1.0,408.0,501.0,32.6,77.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,p9-RR82011
0.095,0.35,0.9,0.008,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269.0,-1,54.0,170.0,-1,0.0,-1,-1,-1,450.0,30.0,-1,1,2.025,250.0,1,200.0,1.0,394.0,496.0,34.2,78.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,p9-RR82011
0.093,0.32,0.86,0.01,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236.0,-1,54.0,180.0,-1,0.0,-1,-1,-1,550.0,30.0,-1,1,2.475,250.0,1,200.0,1.0,390.0,486.0,33.0,76.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,p10-RR82011
0.093,0.32,0.86,0.01,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236.0,-1,54.0,180.0,-1,0.0,-1,-1,-1,550.0,30.0,-1,1,2.475,250.0,1,200.0,1.0,388.0,482.0,31.8,75.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,p10-RR82011
0.096,0.3,0.8,0.012,0.013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,265.0,-1,47.0,170.0,-1,0.0,-1,-1,-1,650.0,30.0,-1,1,2.925,250.0,1,200.0,1.0,370.0,481.0,33.6,76.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,p11-RR82011
0.096,0.3,0.8,0.012,0.013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,265.0,-1,47.0,170.0,-1,0.0,-1,-1,-1,650.0,30.0,-1,1,2.925,250.0,1,200.0,1.0,379.0,490.0,32.2,77.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,p11-RR82011
0.1,0.28,0.82,0.012,0.014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258.0,-1,45.0,200.0,-1,0.0,-1,-1,-1,900.0,33.0,-1,1,4.8,100.0,1,200.0,1.0,337.0,477.0,32.6,71.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,p12-RR82011
0.1,0.28,0.82,0.012,0.014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258.0,-1,45.0,200.0,-1,0.0,-1,-1,-1,900.0,33.0,-1,1,4.8,100.0,1,200.0,1.0,356.0,483.0,32.3,72.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,p12-RR82011
0.088,0.35,1.38,0.004,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,268.0,-1,109.0,200.0,-1,0.0,-1,-1,-1,450.0,30.0,-1,1,2.025,250.0,1,200.0,1.0,456.0,563.0,30.2,75.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,p13-RR82011
0.088,0.35,1.38,0.004,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,268.0,-1,109.0,200.0,-1,0.0,-1,-1,-1,450.0,30.0,-1,1,2.025,250.0,1,200.0,1.0,458.0,567.0,29.6,74.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,p13-RR82011
0.089,0.32,1.36,0.005,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,237.0,-1,85.0,180.0,-1,0.0,-1,-1,-1,550.0,30.0,-1,1,2.475,250.0,1,200.0,1.0,428.0,539.0,28.0,75.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,p14-RR82011
0.089,0.32,1.36,0.005,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,237.0,-1,85.0,180.0,-1,0.0,-1,-1,-1,550.0,30.0,-1,1,2.475,250.0,1,200.0,1.0,436.0,544.0,29.4,75.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,p14-RR82011
0.092,0.31,1.33,0.005,0.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252.0,-1,84.0,170.0,-1,0.0,-1,-1,-1,650.0,30.0,-1,1,2.925,250.0,1,200.0,1.0,439.0,543.0,28.8,75.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,p15-RR82011
0.092,0.31,1.33,0.005,0.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252.0,-1,84.0,170.0,-1,0.0,-1,-1,-1,650.0,30.0,-1,1,2.925,250.0,1,200.0,1.0,430.0,541.0,31.4,73.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,p15-RR82011
0.09,0.33,1.19,0.007,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234.0,-1,78.0,200.0,-1,0.0,-1,-1,-1,900.0,33.0,-1,1,4.8,100.0,1,200.0,1.0,-1,539.0,27.1,67.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,p16-RR82011
0.09,0.33,1.19,0.007,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234.0,-1,78.0,200.0,-1,0.0,-1,-1,-1,900.0,33.0,-1,1,4.8,100.0,1,200.0,1.0,413.0,540.0,28.6,69.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,p16-RR82011
0.075,0.47,1.31,0.014,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,465.0,-1,49.0,190.0,-1,0.0,-1,-1,-1,450.0,30.0,-1,1,2.025,250.0,1,200.0,1.0,405.0,497.0,31.6,76.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,p21-RR82011
0.075,0.47,1.31,0.014,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,465.0,-1,49.0,190.0,-1,0.0,-1,-1,-1,450.0,30.0,-1,1,2.025,250.0,1,200.0,1.0,404.0,503.0,32.0,77.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,p21-RR82011
0.078,0.44,1.24,0.012,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,479.0,-1,61.0,220.0,-1,0.0,-1,-1,-1,550.0,30.0,-1,1,2.475,250.0,1,200.0,1.0,383.0,487.0,32.4,77.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,p22-RR82011
0.078,0.44,1.24,0.012,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,479.0,-1,61.0,220.0,-1,0.0,-1,-1,-1,550.0,30.0,-1,1,2.475,250.0,1,200.0,1.0,394.0,490.0,31.6,75.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,p22-RR82011
0.08,0.36,1.02,0.014,0.014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,513.0,-1,51.0,230.0,-1,0.0,-1,-1,-1,650.0,30.0,-1,1,2.925,250.0,1,200.0,1.0,386.0,483.0,30.8,74.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,p23-RR82011
0.08,0.36,1.02,0.014,0.014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,513.0,-1,51.0,230.0,-1,0.0,-1,-1,-1,650.0,30.0,-1,1,2.925,250.0,1,200.0,1.0,378.0,477.0,31.0,75.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,p23-RR82011
0.077,0.44,1.61,0.012,0.021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,434.0,-1,105.0,180.0,-1,0.0,-1,-1,-1,450.0,30.0,-1,1,2.025,250.0,1,200.0,1.0,456.0,567.0,27.6,73.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,p24-RR82011
0.077,0.44,1.61,0.012,0.021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,434.0,-1,105.0,180.0,-1,0.0,-1,-1,-1,450.0,30.0,-1,1,2.025,250.0,1,200.0,1.0,455.0,563.0,29.4,73.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,p24-RR82011
0.071,0.4,1.55,0.013,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,423.0,-1,81.0,200.0,-1,0.0,-1,-1,-1,550.0,30.0,-1,1,2.475,250.0,1,200.0,1.0,439.0,549.0,28.8,71.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,p25-RR82011
0.071,0.4,1.55,0.013,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,423.0,-1,81.0,200.0,-1,0.0,-1,-1,-1,550.0,30.0,-1,1,2.475,250.0,1,200.0,1.0,442.0,547.0,28.2,73.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,p25-RR82011
0.029,0.55,1.08,0.011,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,342.0,-1,72.0,20.0,-1,0.0,-1,-1,-1,190.0,23.0,-1,1,1.0925,250.0,0,200.0,1.0,437.0,509.0,31.4,80.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,RC81033
0.061,0.53,1.01,0.009,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,307.0,-1,79.0,10.0,-1,0.0,-1,-1,-1,190.0,23.0,-1,1,1.0925,250.0,0,200.0,1.0,449.0,525.0,30.6,78.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,RC81033
0.08,0.58,1.15,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310.0,-1,52.0,10.0,-1,0.0,-1,-1,-1,190.0,23.0,-1,1,1.0925,250.0,0,200.0,1.0,492.0,573.0,27.6,75.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,RC81033
0.1,0.55,1.02,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262.0,-1,62.0,10.0,-1,0.0,-1,-1,-1,190.0,23.0,-1,1,1.0925,250.0,0,200.0,1.0,507.0,575.0,27.6,73.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,RC81033
0.073,0.39,1.55,0.012,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,463.0,-1,72.0,220.0,-1,0.0,-1,-1,-1,650.0,30.0,-1,1,2.925,250.0,1,200.0,1.0,435.0,546.0,27.0,73.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,p26-RR82011
0.073,0.39,1.55,0.012,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,463.0,-1,72.0,220.0,-1,0.0,-1,-1,-1,650.0,30.0,-1,1,2.925,250.0,1,200.0,1.0,441.0,553.0,28.4,72.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,p26-RR82011
0.068,0.9,1.2,0.016,0.024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,789.0,-1,27.0,270.0,-1,0.0,-1,-1,-1,450.0,30.0,-1,1,2.025,250.0,1,200.0,1.0,473.0,582.0,26.8,70.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,p28-RR82011
0.068,0.9,1.2,0.016,0.024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,789.0,-1,27.0,270.0,-1,0.0,-1,-1,-1,450.0,30.0,-1,1,2.025,250.0,1,200.0,1.0,490.0,581.0,28.0,70.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,p28-RR82011
0.066,0.8,1.12,0.017,0.021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,774.0,-1,26.0,330.0,-1,0.0,-1,-1,-1,550.0,30.0,-1,1,2.475,250.0,1,200.0,1.0,469.0,561.0,29.0,69.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,p29-RR82011
0.066,0.8,1.12,0.017,0.021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,774.0,-1,26.0,330.0,-1,0.0,-1,-1,-1,550.0,30.0,-1,1,2.475,250.0,1,200.0,1.0,455.0,558.0,28.2,69.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,p29-RR82011
0.06,0.68,1.0,0.016,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,821.0,-1,27.0,400.0,-1,0.0,-1,-1,-1,650.0,30.0,-1,1,2.925,250.0,1,200.0,1.0,449.0,540.0,26.8,66.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,p30-RR82011
0.06,0.68,1.0,0.016,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,821.0,-1,27.0,400.0,-1,0.0,-1,-1,-1,650.0,30.0,-1,1,2.925,250.0,1,200.0,1.0,453.0,543.0,26.8,65.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,p30-RR82011
0.07,1.14,1.45,0.015,0.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,699.0,-1,37.0,230.0,-1,0.0,-1,-1,-1,450.0,30.0,-1,1,2.025,250.0,1,200.0,1.0,530.0,636.0,26.6,64.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,p31-RR82011
0.07,1.14,1.45,0.015,0.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,699.0,-1,37.0,230.0,-1,0.0,-1,-1,-1,450.0,30.0,-1,1,2.025,250.0,1,200.0,1.0,530.0,633.0,26.6,65.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,p31-RR82011
0.064,0.95,1.33,0.013,0.024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,765.0,-1,42.0,280.0,-1,0.0,-1,-1,-1,550.0,30.0,-1,1,2.475,250.0,1,200.0,1.0,516.0,613.0,23.6,63.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,p32-RR82011
0.064,0.95,1.33,0.013,0.024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,765.0,-1,42.0,280.0,-1,0.0,-1,-1,-1,550.0,30.0,-1,1,2.475,250.0,1,200.0,1.0,516.0,619.0,26.0,62.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,p32-RR82011
0.073,0.76,1.14,0.015,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,711.0,-1,46.0,350.0,-1,0.0,-1,-1,-1,650.0,30.0,-1,1,2.925,250.0,1,200.0,1.0,481.0,577.0,27.8,65.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,p33-RR82011
0.073,0.76,1.14,0.015,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,711.0,-1,46.0,350.0,-1,0.0,-1,-1,-1,650.0,30.0,-1,1,2.925,250.0,1,200.0,1.0,479.0,581.0,26.2,65.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,p33-RR82011
0.072,1.08,1.71,0.015,0.028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,609.0,-1,65.0,320.0,-1,0.0,-1,-1,-1,450.0,30.0,-1,1,2.025,250.0,1,200.0,1.0,592.0,690.0,23.4,51.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,p34-RR82011
0.072,1.08,1.71,0.015,0.028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,609.0,-1,65.0,320.0,-1,0.0,-1,-1,-1,450.0,30.0,-1,1,2.025,250.0,1,200.0,1.0,584.0,686.0,21.0,47.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,p34-RR82011
0.071,0.84,1.53,0.012,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.0,-1,72.0,310.0,-1,0.0,-1,-1,-1,550.0,30.0,-1,1,2.475,250.0,1,200.0,1.0,560.0,652.0,25.0,56.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,p35-RR82011
0.071,0.84,1.53,0.012,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.0,-1,72.0,310.0,-1,0.0,-1,-1,-1,550.0,30.0,-1,1,2.475,250.0,1,200.0,1.0,577.0,651.0,22.8,54.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,p35-RR82011
0.077,0.64,1.43,0.013,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,646.0,-1,75.0,330.0,-1,0.0,-1,-1,-1,650.0,30.0,-1,1,2.925,250.0,1,200.0,1.0,516.0,613.0,25.4,59.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,p36-RR82011
0.077,0.64,1.43,0.013,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,646.0,-1,75.0,330.0,-1,0.0,-1,-1,-1,650.0,30.0,-1,1,2.925,250.0,1,200.0,1.0,520.0,617.0,24.0,58.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,p36-RR82011
0.073,0.34,0.64,0.008,0.007,0.0,0.0,0.0,0.0005,0.0,-1,-1,450.0,7.0,63.0,5.0,5.0,5.0,-1,-1,-1,-1,-1,-1,0,1.0,200.0,0,250.0,14.0,404.0,494.0,32.4,76.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,EvansLetter-Ao+
0.073,0.34,0.64,0.008,0.007,0.0,0.0,0.0,0.0005,0.0,-1,-1,450.0,7.0,63.0,5.0,5.0,5.0,-1,-1,-1,-1,-1,-1,0,1.0,200.0,0,250.0,14.0,-1,-1,-1,-1,-46,100.0,-1,-1,-1,-1,-1,-1,-1,EvansLetter-Ao+ch1
0.073,0.34,0.64,0.008,0.007,0.0,0.0,0.0,0.0005,0.0,-1,-1,450.0,7.0,63.0,5.0,5.0,5.0,-1,-1,-1,-1,-1,-1,0,1.0,200.0,0,250.0,14.0,-1,-1,-1,-1,-70,28.0,-1,-1,-1,-1,-1,-1,-1,EvansLetter-Ao+ch2
0.064,0.3,0.63,0.006,0.008,0.92,0.0,0.0,0.0005,0.0,-1,-1,473.0,5.0,70.0,5.0,5.0,5.0,-1,-1,-1,-1,-1,-1,0,1.0,200.0,0,250.0,14.0,423.0,501.0,31.8,77.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,EvansLetter-Ao+1Ni
0.064,0.3,0.63,0.006,0.008,0.92,0.0,0.0,0.0005,0.0,-1,-1,473.0,5.0,70.0,5.0,5.0,5.0,-1,-1,-1,-1,-1,-1,0,1.0,200.0,0,250.0,14.0,-1,-1,-1,-1,-63,100.0,-1,-1,-1,-1,-1,-1,-1,EvansLetter-Ao+1Nich1
0.064,0.3,0.63,0.006,0.008,0.92,0.0,0.0,0.0005,0.0,-1,-1,473.0,5.0,70.0,5.0,5.0,5.0,-1,-1,-1,-1,-1,-1,0,1.0,200.0,0,250.0,14.0,-1,-1,-1,-1,-88,28.0,-1,-1,-1,-1,-1,-1,-1,EvansLetter-Ao+1Nich2
0.065,0.26,0.61,0.007,0.007,2.14,0.0,0.0,0.0005,0.0,-1,-1,488.0,5.0,86.0,5.0,5.0,5.0,-1,-1,-1,-1,-1,-1,0,1.0,200.0,0,250.0,14.0,443.0,528.0,32.4,76.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,EvansLetter-Ao+2Ni
0.065,0.26,0.61,0.007,0.007,2.14,0.0,0.0,0.0005,0.0,-1,-1,488.0,5.0,86.0,5.0,5.0,5.0,-1,-1,-1,-1,-1,-1,0,1.0,200.0,0,250.0,14.0,-1,-1,-1,-1,-65,100.0,-1,-1,-1,-1,-1,-1,-1,EvansLetter-Ao+2Nich1
0.065,0.26,0.61,0.007,0.007,2.14,0.0,0.0,0.0005,0.0,-1,-1,488.0,5.0,86.0,5.0,5.0,5.0,-1,-1,-1,-1,-1,-1,0,1.0,200.0,0,250.0,14.0,-1,-1,-1,-1,-95,28.0,-1,-1,-1,-1,-1,-1,-1,EvansLetter-Ao+2Nich2
0.062,0.29,0.62,0.007,0.007,3.01,0.0,0.0,0.0005,0.0,-1,-1,500.0,6.0,72.0,5.0,5.0,5.0,-1,-1,-1,-1,-1,-1,0,1.0,200.0,0,250.0,14.0,457.0,543.0,27.6,77.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,EvansLetter-Ao+3Ni
0.062,0.29,0.62,0.007,0.007,3.01,0.0,0.0,0.0005,0.0,-1,-1,500.0,6.0,72.0,5.0,5.0,5.0,-1,-1,-1,-1,-1,-1,0,1.0,200.0,0,250.0,14.0,-1,-1,-1,-1,-65,100.0,-1,-1,-1,-1,-1,-1,-1,EvansLetter-Ao+3Nich1
0.062,0.29,0.62,0.007,0.007,3.01,0.0,0.0,0.0005,0.0,-1,-1,500.0,6.0,72.0,5.0,5.0,5.0,-1,-1,-1,-1,-1,-1,0,1.0,200.0,0,250.0,14.0,-1,-1,-1,-1,-98,28.0,-1,-1,-1,-1,-1,-1,-1,EvansLetter-Ao+3Nich2
0.07,0.31,0.66,0.006,0.008,0.0,0.0,0.24,0.0005,0.0,-1,-1,430.0,5.0,79.0,5.0,5.0,5.0,-1,-1,-1,-1,-1,-1,0,1.0,200.0,0,250.0,14.0,433.0,518.0,26.0,78.9,-1,-1,-1,-1,-1,-1,-1,-1,-1,EvansLetter-Ao+.25Mo
0.07,0.31,0.66,0.006,0.008,0.0,0.0,0.24,0.0005,0.0,-1,-1,430.0,5.0,79.0,5.0,5.0,5.0,-1,-1,-1,-1,-1,-1,0,1.0,200.0,0,250.0,14.0,-1,-1,-1,-1,-61,100.0,-1,-1,-1,-1,-1,-1,-1,EvansLetter-Ao+.25Moch1
