Carbon concentration (weight%),Silicon concentration (weight%),Manganese concentration (weight%),Sulphur concentration (weight%),Phosphorus concentration (weight%),Oxygen concentration (%),Titanium concentration (%),Nitrogen concentration (%),Current (A),Voltage (V),Heat input (kJ/mm),Interpass temperature (deg C),Post weld heat treatment temperature (deg C),Post weld heat treatment time (hours),Nickel concentration (weight%),Chromium concentration (weight%),Molybdenum concentration (weight%),Vanadium concentration (weight%),Copper concentration (weight%),Aluminium concentration (%),Boron concentration (%),Niobium concentration (%),Tin concentration (%),Arsenic concentration (%),Antimony concentration (%),Yield strength (MPa),Ultimate tensile strength (MPa),Elongation (%),Reduction of Area (%),Charpy temperature (deg C),Charpy impact toughness (J),Hardness (kg/mm2),Primary ferrite in microstructure (%),Ferrite with second phase (%),Acicular ferrite (%),AC or DC,Electrode positive or negative,Type of weld,Weld ID
0.07,0.23,1.0,0.002,0.006,0.046,0.01,0.025,116.0,23.0,1.3,175.0,0.0,0.0,0.58,8.3,0.93,0.24,0.01,0.01,0.001737609493974231,0.034,0.013662497356316626,0.0017918227754277153,-0.007116386599545336,566.4057104685769,656.2908320081543,28.1247565601879,67.94365248219924,18.50128225253873,31.331580747648935,398.0,0.0,28.856039501900923,56.95587820471793,0.0,1,0,PantK-1990-w6.0
0.07,0.23,1.0,0.002,0.006,0.046,0.01,0.025,116.0,23.0,1.3,175.0,720.0,2.0,0.58,8.3,0.93,0.24,0.01,0.01,0.0017030235620855356,0.034,-0.003212794568021378,-0.0031796707964722587,0.0026685141407890418,770.1490863891339,845.4338372096324,21.87974710556007,70.98555845186212,-54.80557691476055,127.38691955858732,249.0,12.396110021228221,83.1868067959326,-5.542521225277311,0.0,1,0,PantK-1990-w6.1
0.07,0.23,1.0,0.002,0.006,0.046,0.01,0.025,116.0,23.0,1.3,175.0,720.0,8.0,0.58,8.3,0.93,0.24,0.01,0.01,0.0007859864696900567,0.034,-0.00900983562883299,-0.005649511215135043,0.003257086194427653,632.1893229313578,719.5474742729756,16.19939040402305,62.814363510026965,-53.5178838048119,10.473626690486945,226.0,58.827794383460976,56.80521586671223,-24.556096388811937,0.0,1,0,PantK-1990-w6.2
0.07,0.23,1.0,0.002,0.006,0.046,0.01,0.025,116.0,23.0,1.3,175.0,740.0,2.0,0.58,8.3,0.93,0.24,0.01,0.01,0.002267008921623357,0.034,-0.005501494493250372,-0.0021388937101376702,0.004777810034768833,487.6756443758174,599.4018591209016,20.682586391590384,76.21881696637001,35.96055502233558,166.971307099514,234.0,55.90165998629076,-5.118780674410245,56.14548268541454,0.0,1,0,PantK-1990-w6.3
0.07,0.23,1.0,0.002,0.006,0.046,0.01,0.025,116.0,23.0,1.3,175.0,740.0,8.0,0.58,8.3,0.93,0.24,0.01,0.01,0.0006568199924156084,0.034,0.005075129884382188,0.002249820977708784,0.0006875112592416644,655.0547452269807,736.115755011317,26.330230457997743,65.60459089874298,-85.39440571941658,22.463195772069597,219.0,-22.19054443507657,81.00041961290049,43.3749104536714,0.0,1,0,PantK-1990-w6.4
0.07,0.23,1.0,0.002,0.006,0.046,0.01,0.025,116.0,23.0,1.3,175.0,760.0,2.0,0.58,8.3,0.93,0.24,0.01,0.01,0.001491040426306374,0.034,-0.0009927096472325402,0.003745434166811476,0.004346324079089652,754.9344390989322,843.1459997081143,13.687936223702044,65.7619362643502,15.734359104576512,147.77818245221283,224.0,58.65720717427447,-33.022257947245215,71.77026011940146,0.0,1,0,PantK-1990-w6.5
0.07,0.23,1.0,0.002,0.006,0.046,0.01,0.025,116.0,23.0,1.3,175.0,760.0,8.0,0.58,8.3,0.93,0.24,0.01,0.01,0.0015388323233650357,0.034,0.003764817104343151,-0.013397003371279975,-0.004060008811262981,615.4817864526111,734.7850133453619,24.723434183072044,59.08785339189903,-11.126229285416862,60.82097620995077,212.0,6.572795431652782,55.12209021694096,27.205604547240775,0.0,1,0,PantK-1990-w6.6
0.06,0.32,1.23,0.002,0.002,0.038,0.01,0.008,163.0,25.0,1.2,175.0,0.0,0.0,1.01,8.4,0.89,0.22,0.01,0.01,0.0008300467697745842,0.03,0.00166436610356561,-0.000601905790517096,-0.007410006641785462,885.2222220932799,917.3094287625918,15.307657342831371,60.0365518160691,15.300464020068365,264.6518414865346,362.0,0.0,67.18914823470897,13.079524686578429,0.0,1,0,PantK-1990-w8.0
0.06,0.32,1.23,0.002,0.002,0.038,0.01,0.008,163.0,25.0,1.2,175.0,720.0,2.0,1.01,8.4,0.89,0.22,0.01,0.01,0.0015044867940822919,0.03,0.0048477814773312975,0.012936941193715624,0.008864009240285502,410.8331822695037,478.97324867729355,31.62388586798598,86.52884277167466,-94.54503420025837,-12.450080913558075,291.0,73.83818206770688,53.34289739413514,-6.378285116359656,0.0,1,0,PantK-1990-w8.1
0.06,0.32,1.23,0.002,0.002,0.038,0.01,0.008,163.0,25.0,1.2,175.0,720.0,8.0,1.01,8.4,0.89,0.22,0.01,0.01,0.002849201214772075,0.03,-0.0020966581033413216,0.00688975723150278,0.0005292577015365853,361.15329271560546,562.1458855565668,30.577804637921734,60.38188732782268,-39.57410376172258,90.68858813192543,262.0,39.770255075481295,27.318385807758098,34.352370426979526,0.0,1,0,PantK-1990-w8.2
0.06,0.32,1.23,0.002,0.002,0.038,0.01,0.008,163.0,25.0,1.2,175.0,740.0,2.0,1.01,8.4,0.89,0.22,0.01,0.01,0.0013174839365943125,0.03,0.011500525932277551,0.007210201794823613,-0.009056308970198098,426.7172502231273,487.3944574167073,31.409671834734496,79.77570497097082,23.731237680869018,210.63189334888108,266.0,22.10260450042494,6.367106445371628,66.92291839307245,0.0,1,0,PantK-1990-w8.3
0.06,0.32,1.23,0.002,0.002,0.038,0.01,0.008,163.0,25.0,1.2,175.0,740.0,8.0,1.01,8.4,0.89,0.22,0.01,0.01,0.00163059432644097,0.03,-0.0042072013605143205,0.005538540313403138,0.005189252989470346,553.3184018166525,577.8104714062538,25.668910068581265,73.45061807079504,-42.48081113365344,70.89049670262457,253.0,20.356030154786797,3.45726169795358,72.13898900166569,0.0,1,0,PantK-1990-w8.4
0.06,0.32,1.23,0.002,0.002,0.038,0.01,0.008,163.0,25.0,1.2,175.0,760.0,2.0,1.01,8.4,0.89,0.22,0.01,0.01,0.0019722569821561324,0.03,0.005999408713288379,0.005202489197771031,0.0043355669741412025,374.2324074333681,441.2540707296918,30.193023823263225,73.14479150375163,1.94092462035794,35.501966998278014,257.0,20.896013111850003,-21.158917541315475,100.82131291551296,0.0,1,0,PantK-1990-w8.5
0.06,0.32,1.23,0.002,0.002,0.038,0.01,0.008,163.0,25.0,1.2,175.0,760.0,8.0,1.01,8.4,0.89,0.22,0.01,0.01,0.0014299698437886129,0.03,-0.0032071289565546806,-0.007629144122559999,-0.0006523724161191591,719.1145328480208,805.3899889444937,12.561616182526741,63.13187373212054,52.93156795138252,177.85604362898582,246.0,-3.9665039358373324,17.825369303156563,97.33898771336895,0.0,1,0,PantK-1990-w8.6
0.1,0.27,0.6,0.002,0.011,0.0422,0.002,0.039,400.0,31.5,1.4,177.0,746.0,4.0,0.13,8.75,1.02,0.2,0.09,0.016,0.001,0.07642898794767301,0.003,0.004,0.0002414038983590723,650.0,747.0,19.0,63.0,45.70933136572222,151.74198365461908,236.7429955970008,-28.43359595964584,73.42102897384616,37.6093579936785,1.0,1,9,EPRI-TR-101394s-E9SA6
0.1,0.27,0.6,0.002,0.011,0.0422,0.002,0.039,400.0,31.5,1.4,177.0,746.0,4.0,0.13,8.75,1.02,0.2,0.09,0.016,0.001,0.020092958145595224,0.003,0.004,-0.0002545261016185553,625.0,734.0,22.0,63.0,-6.870869492466685,139.34947046227745,181.67532440456392,-7.29350250109518,86.38195603203346,10.367696512767218,1.0,1,9,EPRI-TR-101394s-E9SA6
0.11,0.27,0.6,0.002,0.01,0.0422,0.002,0.037,400.0,31.5,1.4,177.0,746.0,4.0,0.14,8.77,1.01,0.2,0.1,1.4e-06,0.001,-0.010776933985771942,0.004,0.005,0.00932116465575882,626.0,727.0,23.0,69.0,-9.20147156910783,175.8822814918056,275.66779367756885,21.975881727472768,-29.096869597204233,92.91784362380051,1.0,1,9,EPRI-TR-101394s-E9SA8
0.11,0.27,0.6,0.002,0.01,0.0422,0.002,0.037,400.0,31.5,1.4,177.0,746.0,4.0,0.14,8.77,1.01,0.2,0.1,1.4e-06,0.001,0.020472954903778505,0.004,0.005,0.009264620473555796,629.0,735.0,21.0,68.0,-69.402188511931,16.37472248394054,202.09849441817687,-2.9029883158064127,22.9051088014223,74.08481636896865,1.0,1,9,EPRI-TR-101394s-E9SA8
0.09,0.34,0.48,0.004,0.011,0.0422,0.002,0.026,390.0,11.5,1.9,177.0,746.0,4.0,0.08,8.6,0.98,0.22,0.05,5e-07,0.001,0.05964745917880265,0.003,0.005,-0.011080024458482482,647.0,747.0,20.0,68.0,-54.614820577113555,148.1076102457082,254.02225312605339,-26.965546406174973,23.196824234904017,103.00238808947462,0.0,1,8,EPRI-TR-101394s-E9GT3
0.09,0.34,0.48,0.004,0.011,0.0422,0.002,0.026,390.0,11.5,1.9,177.0,746.0,4.0,0.08,8.6,0.98,0.22,0.05,5e-07,0.001,0.030181788508783478,0.003,0.005,-0.003972109943467411,661.0,756.0,24.0,73.0,-73.1391319455083,85.43663002367974,259.02260455617716,-9.326683531315524,24.43394939085539,88.84673120106922,0.0,1,8,EPRI-TR-101394s-E9GT3
0.081,0.34,0.49,0.004,0.012,0.0422,0.002,0.024,300.0,12.5,1.4,177.0,746.0,1.0,0.08,8.57,0.98,0.22,0.05,4e-07,0.001,0.02869409125231187,0.003,0.006,-0.0034565502777778555,682.0,783.0,26.0,74.0,-101.15047332707712,90.8532882544331,193.3083984639443,13.710694312969908,19.334279691477388,75.86873703093326,0.0,1,8,EPRI-TR-101394s-E9GT4
0.081,0.34,0.49,0.004,0.012,0.0422,0.002,0.024,300.0,12.5,1.4,177.0,746.0,1.0,0.08,8.57,0.98,0.22,0.05,4e-07,0.001,0.03682550039378694,0.003,0.006,-0.0022513319638766804,728.0,817.0,21.0,73.0,13.901952046853456,178.4042143918448,225.94797969635232,-12.221758359230453,9.256088896862915,97.80405718033991,0.0,1,8,EPRI-TR-101394s-E9GT4
0.11,0.3,0.44,0.004,0.011,0.0422,0.002,0.034,275.0,28.5,1.2,177.0,746.0,4.0,0.08,8.58,1.0,0.22,0.05,4e-07,0.001,0.043001085318830026,0.002,0.005,0.013739080191836202,605.0,726.0,20.0,68.0,-12.262385584215316,92.0182826470473,298.07513016791336,20.7493226820266,84.86248883749917,-27.10787227781189,0.0,1,7,EPRI-TR-101394s-E9GM2
0.11,0.3,0.44,0.004,0.011,0.0422,0.002,0.034,275.0,28.5,1.2,177.0,746.0,4.0,0.08,8.58,1.0,0.22,0.05,4e-07,0.001,0.04770274113843018,0.002,0.005,0.00885372193313438,603.0,726.0,20.0,66.0,-9.856347212356361,61.56441489103363,241.6719770104063,-46.2192303621591,34.87876817895663,109.52129914514225,0.0,1,7,EPRI-TR-101394s-E9GM2
0.1,0.22,0.55,0.009,0.013,0.026,0.0042,0.008,500.0,32.0,2.0,250.0,690.0,10.0,0.21,2.68,1.05,-0.004452693857662095,-0.2665437901458596,0.02,0.000787914677224257,0.03133213316793299,0.002204421366057951,0.008409336970843655,0.011055626568174826,492.0,610.0,27.0,69.88376252622092,-68.55335857408207,37.621447189018674,246.98714334018945,16.12298394440153,48.71412472302778,41.52345456362735,0.0,1,5,Chandel&-1985W1
0.1,0.22,0.55,0.009,0.013,0.026,0.0042,0.008,500.0,32.0,2.0,250.0,690.0,10.0,0.21,2.68,1.05,-0.004672850873361584,0.29097150301256225,0.02,0.0016162166384537187,-0.0006542069587094478,-0.0002397458834511976,0.0027370433407159674,-0.010541368901099621,500.0226762517279,555.2651027088501,31.842352811608816,84.905649780327,24.0,193.0,230.40049397056978,-33.80856326025928,58.03221767809764,82.75033092518456,0.0,1,5,Chandel&-1985W1ch1
0.1,0.22,0.55,0.009,0.013,0.026,0.0042,0.008,500.0,32.0,2.0,250.0,690.0,10.0,0.21,2.68,1.05,0.037656409096786914,0.28668592299107265,0.02,8.097905854043813e-05,0.026169452164121483,0.0041854993578359975,0.010539529428062005,1.731963351369291e-05,583.375000432969,701.7183509987844,19.599163105853165,60.99192153242137,0.0,164.0,247.09864220447952,-1.4373552537803285,31.508782073983355,78.51836737309603,0.0,1,5,Chandel&-1985W1ch2
0.1,0.22,0.55,0.009,0.013,0.026,0.0042,0.008,500.0,32.0,2.0,250.0,690.0,10.0,0.21,2.68,1.05,0.33452612520971614,0.8191548102194584,0.02,0.0014406507794365875,0.016676617918882163,-0.0022060670315492323,0.0015643225329476133,-0.0008878471701577522,497.11980753530855,652.4840811217655,16.55182647404569,67.81043645777332,-20.0,147.0,251.12562228115982,38.28262933833833,45.26135177655761,19.941851445602552,0.0,1,5,Chandel&-1985W1ch3
0.1,0.22,0.55,0.009,0.013,0.026,0.0042,0.008,500.0,32.0,2.0,250.0,690.0,10.0,0.21,2.68,1.05,-0.020517488791924395,0.32250196546680543,0.02,0.0009700933303389239,-0.012840043812343521,0.0009180445075656352,0.003096775492904269,-0.0024982796161255273,198.5044297711992,368.1861077001068,33.85510109884039,84.20663994106398,-40.0,72.0,193.9091107906369,-40.90861862402643,32.20788968514122,107.81702877294089,0.0,1,5,Chandel&-1985W1ch4
0.1,0.22,0.55,0.009,0.013,0.026,0.0042,0.008,500.0,32.0,2.0,250.0,690.0,10.0,0.21,2.68,1.05,0.08280683472186305,0.12081471845902667,0.02,0.0017027142599935468,-0.004094012385288228,-0.009545528068833162,-0.020879305405957158,0.0074770585420229595,618.9948498923727,731.2619128734076,18.49236363582004,61.305034126572664,-60.0,15.0,204.99960493839396,-26.003584896496506,67.35516678213284,81.7250444298666,0.0,1,5,Chandel&-1985W1ch5
0.06,0.49,0.67,0.011,0.009,0.085,0.0042,0.008,500.0,32.0,2.0,250.0,690.0,10.0,0.21,2.63,1.06,0.24348151027097106,-0.09324703298441261,0.015,0.0010855171655357655,0.03481079762145599,0.01063006418634484,0.010135489172183204,0.010586995228685827,469.0,592.0,27.0,61.76978074550389,-75.64557693234748,59.073370146187976,203.53657272250643,16.347753845669075,31.849684184084488,49.92978335900194,0.0,1,5,Chandel&-1985W2
0.06,0.49,0.67,0.011,0.009,0.085,0.0042,0.008,500.0,32.0,2.0,250.0,690.0,10.0,0.21,2.63,1.06,0.24631038302577324,0.3326517319454987,0.015,0.002034899025241051,0.05450713298387343,0.018046303023789838,0.017747592656379364,-0.00559112932131724,729.598636298952,804.3456229198882,12.47996259554652,61.21308916727625,22.0,96.0,203.007328108641,10.589015471078401,27.89103296737079,46.33941364140256,0.0,1,5,Chandel&-1985W2ch1
0.06,0.49,0.67,0.011,0.009,0.085,0.0042,0.008,500.0,32.0,2.0,250.0,690.0,10.0,0.21,2.63,1.06,-0.007782360053716103,0.5140115679932074,0.015,0.0012002478982058736,0.017387471677264548,-0.008903758688544788,-0.008060406064449412,-0.014367799914564544,353.5116876880065,447.3875937265207,38.573329766334005,86.08715090398336,0.0,68.0,250.69893741472748,-16.38061869965155,75.68728186466737,39.16741897924991,0.0,1,5,Chandel&-1985W2ch2
0.06,0.49,0.67,0.011,0.009,0.085,0.0042,0.008,500.0,32.0,2.0,250.0,690.0,10.0,0.21,2.63,1.06,-0.10516984376845076,0.3982532508911557,0.015,0.00021286161947920053,0.016839610004557463,0.008563907278482252,0.0009881802659351762,0.007347122798297691,536.2673493556935,634.4570162443166,21.95824531704233,70.05827663483444,-20.0,38.0,207.949373666334,14.713173174980668,12.41950685075841,64.33181461084213,0.0,1,5,Chandel&-1985W2ch3
0.06,0.49,0.67,0.011,0.009,0.085,0.0042,0.008,500.0,32.0,2.0,250.0,690.0,10.0,0.21,2.63,1.06,-0.0639681457043732,0.27362477664827467,0.015,0.0008688507806262618,0.03267635021450959,-0.0066342197729514964,0.00943732866273692,0.00586249819743571,656.8725313417414,728.3812304018481,20.453398420370323,69.49715172185006,-40.0,15.0,223.66842211675808,-7.980408477020862,86.24750532174204,18.903813339292288,0.0,1,5,Chandel&-1985W2ch4
0.1,0.19,0.53,0.007,0.007,0.022,0.0042,0.008,500.0,32.0,2.0,250.0,690.0,10.0,0.2,2.7,1.03,-0.08430053344489408,0.2987212451421496,0.015,0.0008281989457223124,0.05363802045064389,-0.010842487583319762,-0.01676992426189054,-0.002196698564712737,456.0,592.0,29.0,71.77882324905396,-98.81947415425174,-20.58455351782696,238.33599307011966,52.97384869940695,35.64348945450959,9.116808811888006,0.0,1,5,Chandel&-1985W3
0.1,0.19,0.53,0.007,0.007,0.022,0.0042,0.008,500.0,32.0,2.0,250.0,690.0,10.0,0.2,2.7,1.03,0.08836358440140031,0.0405469317979682,0.015,0.0003670506086445709,-0.006352260306194332,-0.013725435961759944,-0.025200987386079586,0.006529159643605918,340.2270516701526,448.7078728002068,40.183913194506935,77.61393525165558,0.0,238.0,162.80951174738192,22.47076715667053,-4.8396605275769975,69.58755487369581,0.0,1,5,Chandel&-1985W3ch2
0.1,0.19,0.53,0.007,0.007,0.022,0.0042,0.008,500.0,32.0,2.0,250.0,690.0,10.0,0.2,2.7,1.03,0.08187714206402576,-0.22261289831830328,0.015,0.0015262381190427826,-0.03315232113352294,0.008581334635313444,-0.005098354916238482,0.006427638290632458,629.7389703223989,702.428523188944,17.55977368096738,66.03668583828028,-20.0,176.0,243.21290508068705,56.29486490891034,37.11838368034609,2.908591308662415,0.0,1,5,Chandel&-1985W3ch3
0.1,0.19,0.53,0.007,0.007,0.022,0.0042,0.008,500.0,32.0,2.0,250.0,690.0,10.0,0.2,2.7,1.03,0.007717063740859641,-0.6294827148652984,0.015,-0.0005886712982901699,0.019670353955342106,-0.007353543251217344,0.005000431350102837,-0.0020391601194498987,384.4630426285082,475.5630146598576,32.957492244211096,77.2573922012839,-40.0,157.0,249.9594974943659,53.37125661852342,-42.312068936699674,77.81275721997473,0.0,1,5,Chandel&-1985W3ch4
0.1,0.19,0.53,0.007,0.007,0.022,0.0042,0.008,500.0,32.0,2.0,250.0,690.0,10.0,0.2,2.7,1.03,0.16910150376678926,0.3115369555246452,0.015,0.002172165569554775,0.05986357517674455,0.006230821219489655,0.007725774354959065,0.004783115055761254,603.45606446458,690.1215183380446,24.296879556290975,66.30453420468628,-60.0,53.0,284.3589944747354,13.307253511642735,23.238455659083133,57.636116435094195,0.0,1,5,Chandel&-1985W3ch5
0.09,0.24,0.68,0.013,0.006,0.052,0.0042,0.008,500.0,30.0,3.6,200.0,690.0,10.0,0.2,2.22,1.03,-0.1316738099591643,0.1759273088228812,0.01,0.001939872389619263,0.04596373272528728,0.014015091469929426,0.00973996580128084,0.011097730492668744,535.0,627.0,23.0,66.59209261776313,35.68416876212132,198.23994633232687,275.85451256762974,22.019599473441083,-12.541087112214749,93.3142248304133,0.0,1,6,Chandel&-1985W4
0.09,0.24,0.68,0.013,0.006,0.052,0.0042,0.008,500.0,30.0,3.6,200.0,690.0,10.0,0.2,2.22,1.03,0.3683045975311784,0.2537733024178446,0.01,0.0039528415771840795,0.06737070040023367,0.0073521824152772905,0.0013745602278387803,-0.002199428806395779,663.9587573062462,798.3992907755177,20.868132834093863,55.56193629857263,27.0,144.0,366.42203570265946,1.62316159409973,16.645064316870325,86.87042806660799,0.0,1,6,Chandel&-1985W4ch1
0.09,0.24,0.68,0.013,0.006,0.052,0.0042,0.008,500.0,30.0,3.6,200.0,690.0,10.0,0.2,2.22,1.03,0.018555063470548343,-0.061540795784110425,0.01,0.0015118764047008463,0.0317884886228418,0.006821461978996006,0.014375122457738266,6.169264049107198e-05,412.00536951153384,570.9890609195867,24.623295983822395,70.0534731025493,2.0,127.0,246.94921447954428,14.036621655340449,39.97900199917917,35.915041205402666,0.0,1,6,Chandel&-1985W4ch2
0.09,0.24,0.68,0.013,0.006,0.052,0.0042,0.008,500.0,30.0,3.6,200.0,690.0,10.0,0.2,2.22,1.03,0.00987860425500098,0.13646628574539815,0.01,0.0006356996703319173,-0.01701895215688535,0.014151106964468658,0.007072303752645336,0.0017599223779782935,454.43547126276445,557.2452100238755,26.34838932646655,76.20668417471579,-20.0,111.0,194.4339057475147,46.706633988488264,41.1935934656464,11.25997306275155,0.0,1,6,Chandel&-1985W4ch3
0.09,0.24,0.68,0.013,0.006,0.052,0.0042,0.008,500.0,30.0,3.6,200.0,690.0,10.0,0.2,2.22,1.03,-0.1020115075082284,-0.16043497568142845,0.01,0.0007853901955348335,-0.0020925046922715632,0.0047285139780799,0.0038933506479083544,0.019735976476461546,455.7928267755191,546.2649548855763,30.807205733855618,73.48075634195217,-40.0,81.0,220.41409761736557,57.71464489382395,14.016486701008256,42.01483265721394,0.0,1,6,Chandel&-1985W4ch4
0.09,0.24,0.68,0.013,0.006,0.052,0.0042,0.008,500.0,30.0,3.6,200.0,690.0,10.0,0.2,2.22,1.03,0.08725562423062562,0.023144153614971602,0.01,0.0010472661917151375,0.03700025878602577,-0.007120581700329729,-0.006567090532460172,-0.007132936601995064,479.3625292558882,610.3490858544899,27.805883286578368,77.5857013285801,-60.0,36.0,173.41439088118523,42.05950532811602,55.91764872783123,6.309514772133061,0.0,1,6,Chandel&-1985W4ch5
0.11,0.14,0.73,0.002,0.005,0.0254,0.0042,0.0026,500.0,29.0,2.9,200.0,690.0,8.0,-0.8977142543123263,2.3,1.03,0.27,0.38794931378055597,-0.008368647035651315,0.001980596974909067,0.02,0.0057813583995612455,0.007787931463776202,0.002020953530866441,586.8292352101969,738.0,23.00542037907927,61.26896827128509,-133.64765782176843,-50.23024807753039,293.7126562886245,60.41253080010522,-5.983179761017434,55.3194894711449,1.0,0,1,Icici&-1992-CM1
0.11,0.14,0.73,0.002,0.005,0.0254,0.0042,0.0026,500.0,29.0,2.9,200.0,690.0,8.0,0.6580740995126239,2.3,1.03,0.27,0.36202024652725423,0.02944527211102402,0.00175882298504309,0.02,0.012493132798139786,0.0043720560785460065,0.0017992321056104225,542.5090346487447,647.6660961213513,24.418119633322377,65.95774075317301,-40.0,10.0,241.94600310878883,31.47613378176878,-64.25702711337982,139.70881293752336,1.0,0,1,Icici&-1992-CM1ch1
0.11,0.14,0.73,0.002,0.005,0.0254,0.0042,0.0026,500.0,29.0,2.9,200.0,690.0,8.0,1.0468332689857966,2.3,1.03,0.27,0.6597332412613914,0.012185217549084852,0.0015992002184516299,0.02,-0.006363525494176153,-0.01164919859348459,-0.002944411394680749,527.8778238708707,590.9445764542016,27.60102052780145,73.33693314251099,-40.0,12.0,269.5855651143014,18.78971883463503,25.31569166337254,51.789721266255654,1.0,0,1,Icici&-1992-CM1ch2
0.11,0.14,0.73,0.002,0.005,0.0254,0.0042,0.0026,500.0,29.0,2.9,200.0,690.0,8.0,0.4496146458622757,2.3,1.03,0.27,0.6588174536342234,0.02442390968233326,0.0018178245685312859,0.02,0.011982097415954294,0.0031212693590190483,0.006331120532817565,826.0820374743115,958.0936754563443,20.482365322021646,43.259898014405735,-40.0,17.0,323.2792702491194,-44.924893657589635,103.39890272171148,25.909276524294313,1.0,0,1,Icici&-1992-CM1ch3
0.11,0.14,0.73,0.002,0.005,0.0254,0.0042,0.0026,500.0,29.0,2.9,200.0,690.0,8.0,-0.20145708617251162,2.3,1.03,0.27,0.10908335763975677,0.026500237898068674,0.0019703048924390324,0.02,0.009820681176614957,0.02091595426692581,0.014179123251096278,527.4291808421266,668.2799230210836,23.2650318656381,61.00124270756001,-20.0,13.0,247.96375342400617,43.983177337698365,3.824118969135432,53.9625834943954,1.0,0,1,Icici&-1992-CM1ch4
0.11,0.14,0.73,0.002,0.005,0.0254,0.0042,0.0026,500.0,29.0,2.9,200.0,690.0,8.0,-1.0302644719799374,2.3,1.03,0.27,-0.02630315647902709,-0.010505139149597099,0.0019867846185157778,0.02,0.0072677145047165635,0.014899043554585484,-0.002785820883384753,487.3595000735493,585.695206484304,28.860417835536225,81.66553904459356,-20.0,18.0,207.60411749252899,29.697156996741036,21.76509132816315,57.3386751432197,1.0,0,1,Icici&-1992-CM1ch5
0.11,0.14,0.73,0.002,0.005,0.0254,0.0042,0.0026,500.0,29.0,2.9,200.0,690.0,8.0,-1.4136684148038339,2.3,1.03,0.27,0.5203933190618276,-0.0010345754052527942,0.0011241850677882002,0.02,0.004616752922489314,0.0030307742107130147,-0.00039269642999775626,524.4297288101487,628.5444793522066,19.242501677526548,67.67583618100677,-20.0,22.0,254.6308030223184,43.20686998578689,5.9155517987172335,57.06728380842097,1.0,0,1,Icici&-1992-CM1ch6
0.12,0.14,1.03,0.002,0.006,0.0166,0.0042,0.0022,500.0,29.0,2.9,200.0,690.0,8.0,-0.0812972736272708,2.3,1.03,0.27,-0.2307449319358406,0.010390520977697312,0.0007489312028592742,0.02,0.0023997314823662715,0.016482910663952854,0.0012154626770877882,629.1935067114978,745.0,17.85481479605405,68.91195518037055,-18.698966475709916,128.0806172134403,196.41527742904236,30.064356225132006,75.02491780903918,13.010666843030979,1.0,0,1,Icici&-1992-CM2
0.12,0.14,1.03,0.002,0.006,0.0166,0.0042,0.0022,500.0,29.0,2.9,200.0,690.0,8.0,0.6323131310981753,2.3,1.03,0.27,0.3208351563200581,0.001454933007507939,0.0018029116860759377,0.02,-0.008428110217927057,-0.00028507347364741973,-0.0017780651454349016,539.0136642064757,603.328305144355,21.8949964184597,74.31694009937523,-40.0,37.0,179.9327016594642,80.66218131982149,67.05862226900362,-34.150636108224525,1.0,0,1,Icici&-1992-CM2ch1
